id,bundleName,fileName,fileHash,fileCRC,fileSize,encrypted,tags,dependBundleIDs,unityCRC,bundleLookupHeader
477,assets_game_rawassets_sound_hero_hero_021_touch3.bundle,assets_game_rawassets_sound_hero_hero_021_touch3.bundle,93516aaa79303911ee4301d47085523c,4aae0cdd,46739,False,,0|1935736888|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597059632|1952672118|779711087|1684960610|1371694444|2150042|892481894|862269540|842346551|1633759284|1664704867|892691513|878797923|825831479|929234952|1647785013|912996657|0|65536|922746880|1936941312|1601401957|1701667175|2002874975|1702064993|1935635316|1684960623|1919248479|1701338991|811560818|1650405938|1819571297|1969368677|1701602414|-1791568143|962658336|929315126|909127984|825570872|1633826917|809002084|828780643|842556003|537446|1633969715|1633759586|7631|0|1|1627403520|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|842149983|1767990879|1969368684|1701602414|-103896947|861995040|845505334|825451312|859071793|859202102|929249592|811676002|943206704|538169|1667589217|1631007288|10903|0|1|1627404288|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|842149983|1667592799|1953068402|1853186606|1617259620|544844457|1634086912|1647653684|946026553|1634087269|909127989|909587769|1698116144|945894499|838862950|926365493|-315411147|134|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597125168|1701602675|1647211619|1818521205|-1155878299|1677729977|876098608|926300261|842556262|895574323|1681417313|859125040|862282338|140849712|808608512|926246448|3630131|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1802723122|829189225|1853186606|1734700132|541775904|842294272|1700869988|1650812212|1630810978|1698062642|1681155632|1714565220|1633891637|956303411|892548146|-43699918|60|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597125168|1818848115|1647194732|1818521205|-6161819|939532441|1650669669|875706209|1667576376|862009188|878863154|1650602337|862283364|137508708|828518400|1647653941|4501553|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1869897522|828924789|1853186606|-144348060|538430313|858797824|1717909605|892691766|942748723|842098017|842150704|1680893497|912470322|1711278182|963011430|375481136|144|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597125168|1668640628|1647194728|1818521205|-828373403|889200879|1681417776|828520760|909522997,177677649,f8190000571a00005c1a0000601a0000821a0000b11a0000b81a0000d91a0000
478,assets_game_rawassets_sound_hero_hero_022_touch3.bundle,assets_game_rawassets_sound_hero_hero_022_touch3.bundle,43b93bbd6abc3a651153a975593ec324,b24a841f,50483,False,,0|1935736888|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597125168|1952672118|779711087|1684960610|1452828012|2134943|895693925|842556208|1697789232|1700947508|926431280|825438772|1633772900|879046962|959447048|1647652920|807089716|0|65536|922746880|1936941312|1601401957|1701667175|2002874975|1702064993|1935635316|1684960623|1919248479|1701338991|811560818|1650406194|1819571297|1969368677|1701602414|480014881|1701183520|959723365|1717909091|859190628|828596785|1714435636|859190578|825438562|549171|1664495969|859267377|16476|0|1|1627403520|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|858927199|1767990879|1969368684|1701602414|-2095510794|1700855840|926508594|878915641|926495076|962802533|1717789797|1714500408|1647326562|537138|959723572|959591990|16354|0|1|1627404288|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|858927199|1667592799|1953068402|1853186606|1348824164|546912292|1717907456|909128504|811938402|929457766|1664366393|845571128|808990562|1633903161|1711278129|828519521|-1959566030|101|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597190704|1701602675|1647211619|1818521205|448912229|905978101|912352053|895562805|859006512|1697735735|895760697|1701132595|942695472|137639473|943154688|1647851312|5344097|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1802723123|829189225|1853186606|946170980|547792683|1667523328|1664311652|1630810423|962880053|959603506|845309541|962801714|828519988|939526241|879114288|-194759625|36|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597190704|1818848115|1647194732|1818521205|1896487269|939532376|1717659185|1697986102|1630953826|912615012|946168934|1647327288|942749240|137508408|1630627328|842555955|5212211|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1869897523|828924789|1853186606|23424100|549920595|962933760|892429414|876034150|1697789495|811675960|912613943|1684366900|842162790|922749029|809056356|674770994|132|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597190704|1668640628|1647194728|1818521205|-1475034779|805314697|1717789494|811688755|1667380021,1260972212,f8190000571a00005c1a0000601a0000821a0000b11a0000b81a0000d91a0000
479,assets_game_rawassets_sound_hero_hero_023_touch3.bundle,assets_game_rawassets_sound_hero_hero_023_touch3.bundle,6cda101f045611206a7f734b23ab3883,a3b1ac75,43734,False,,0|1935736888|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597190704|1952672118|779711087|1684960610|-436574868|2111057|845230129|1647599923|879048033|926365795|892822320|842425141|1667458402|912406585|828768264|878850916|786129720|0|65536|922746880|1936941312|1601401957|1701667175|2002874975|1702064993|1935635316|1684960623|1919248479|1701338991|811560818|1650406450|1819571297|1969368677|1701602414|-675480185|1633943584|926365496|959592038|945907248|842281269|878928997|1681405494|962684517|536931|1717646392|1647588144|15527|0|1|1627403520|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|875704415|1767990879|1969368684|1701602414|1793655830|879099936|1714960439|1633761330|1681023331|1664300853|811884854|1717647206|1698051383|550196|858939697|1631086179|18965|0|1|1627404288|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|875704415|1667592799|1953068402|1853186606|1097165924|547825581|912668416|828584803|959735141|1697984823|943075941|1664116276|875837027|1681220708|1677723699|811819829|-1389152154|206|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597256240|1701602675|1647211619|1818521205|509100133|905977895|842359856|845570404|808726833|878928227|808857648|1630746419|1717645665|137913186|1715037184|1650865975|7077683|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1802723124|829189225|1853186606|493186148|549090068|942815488|943012195|879059511|926364984|1647797091|1681340004|946234928|862007864|855640114|825505381|2100573029|47|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597256240|1818848115|1647194732|1818521205|1641802341|905978034|808663090|808478256|808530484|859398706|1698247730|825845305|825701169|137640249|862270208|942946353|2104374|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1869897524|828924789|1853186606|1667591268|545591118|892612608|962671670|812003686|1681220402|875574328|925971512|1684288565|926429796|905971768|1714632759|-164614042|260|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597256240|1668640628|1647194728|1818521205|312245093|805314649|1697998135|892941923|825833315,3087827910,f8190000571a00005c1a0000601a0000821a0000b11a0000b81a0000d91a0000
480,assets_game_rawassets_sound_hero_hero_024_touch3.bundle,assets_game_rawassets_sound_hero_hero_024_touch3.bundle,557666e4655bfeb73b6359eb7b468b0b,b5236867,31960,False,,0|1935736888|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597256240|1952672118|779711087|1684960610|1409901932|2141190|1701132386|945893473|1714959713|1684092728|895760177|1714708787|946168627|1650680118|962658312|1647326054|-1718405840|0|65536|922746880|1936941312|1601401957|1701667175|2002874975|1702064993|1935635316|1684960623|1919248479|1701338991|811560818|1650406706|1819571297|1969368677|1701602414|1917790753|1647378464|1697788469|828715832|945905976|1647719009|959472483|1717645619|1664628837|536934|959526450|876034357|25937|0|1|1627403520|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|892481631|1767990879|1969368684|1701602414|-642766603|942735392|943206713|1664103526|909533746|925972530|1714630713|1681338416|879047009|550199|1630561593|1697658419|14114|0|1|1627404288|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|892481631|1667592799|1953068402|1853186606|1986358372|552839709|1697931520|808870706|1714501939|926495538|892417335|862074681|959669858|929391152|855640116|859398501|-1221119440|125|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597321776|1701602675|1647211619|1818521205|1349540453|1677729828|825320502|825503841|1667577189|892614713|942683956|1714906677|929118008|137836643|1630876160|859333172|3639347|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1802723125|829189225|1853186606|879062116|540645057|1630679808|1697735267|1664562275|946103394|1664246584|811808099|828465764|845231713|872417378|1634035041|-966577311|44|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597321776|1818848115|1647194732|1818521205|1787460453|1627398241|909664819|811677748|1714774833|862335792|1701195826|876099684|892745060|137703778|929444352|943208291|3062837|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1869897525|828924789|1853186606|-26907548|550968661|842346752|1633838640|862073398|962671153|879059764|828716592|1697998132|808805425|1677723698|929248569|-1238288587|136|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597321776|1668640628|1647194728|1818521205|-19325339|855646460|1701132336|909141048|875849009,2961380827,f8190000571a00005c1a0000601a0000821a0000b11a0000b81a0000d91a0000
481,assets_game_rawassets_sound_hero_hero_025_touch3.bundle,assets_game_rawassets_sound_hero_hero_025_touch3.bundle,5d92a12e35f889337ff46d73bca75ce6,5f658346,40698,False,,0|1935736888|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597321776|1952672118|779711087|1684960610|-1080597140|2125964|892560482|1714447462|1714762085|876111152|1633837622|962998837|912601187|926363952|808910856|1681273138|976773427|0|65536|922746880|1936941312|1601401957|1701667175|2002874975|1702064993|1935635316|1684960623|1919248479|1701338991|811560818|1650406962|1819571297|1969368677|1701602414|-567316785|946077728|811675954|926300469|808792374|1650745698|926180404|845505081|1647456867|537957|892625766|962999352|12149|0|1|1627403520|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|909258847|1767990879|1969368684|1701602414|675089852|892665888|926049379|946024760|912406841|1684169271|942814003|929117490|1667391801|538722|1633824866|842347877|13874|0|1|1627404288|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|909258847|1667592799|1953068402|1853186606|1919249508|541415467|909651968|862074676|811873336|1714828594|825505589|1717646388|959788852|1697921381|956303417|892626534|-1304938953|139|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597387312|1701602675|1647211619|1818521205|2039450469|805314785|878852451|842217520|878982756|959735396|909521974|875770679|946169143|137388848|892350464|1700870457|4247397|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1802723126|829189225|1853186606|-1436193692|542620508|1701196800|1684366948|1664169315|842162790|892350520|1697724002|1650680121|892417890|1660946480|962868065|1093690424|53|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597387312|1818848115|1647194732|1818521205|353130597|922755078|858809957|1647849830|1701000550|959603001|945907251|1650800482|828650804|137573426|1701131520|1697931622|3827768|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1869897526|828924789|1853186606|1583705188|539105955|811872256|1714501943|828662068|1647862072|895639909|962670691|811676518|1684289124|939526245|876032614|-1436272336|114|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597387312|1668640628|1647194728|1818521205|-605329563|1694507181|1697735984|1664509492|825702194,2792981770,f8190000571a00005c1a0000601a0000821a0000b11a0000b81a0000d91a0000
482,assets_game_rawassets_sound_hero_hero_026_touch3.bundle,assets_game_rawassets_sound_hero_hero_026_touch3.bundle,b8a81493acda766c1b202cc37880517d,7d11a40d,44553,False,,0|1935736888|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597387312|1952672118|779711087|1684960610|1401316716|2112617|962998838|1717909553|825517110|808609330|959919413|1667588707|875901745|909718068|942866440|959472433|1113994596|0|65536|922746880|1936941312|1601401957|1701667175|2002874975|1702064993|1935635316|1684960623|1919248479|1701338991|811560818|1650407218|1819571297|1969368677|1701602414|-1324240540|1667563552|942826552|942683698|845505637|943011426|1714578741|1650680118|929260089|536678|1647654454|926167353|16622|0|1|1627403520|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|926036063|1767990879|1969368684|1701602414|-1401329738|1681129504|892940855|859059764|1664116018|1647863344|1664115766|942682723|879046709|549476|1633956920|1681143142|15865|0|1|1627404288|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|926036063|1667592799|1953068402|1853186606|1214606436|541104227|943219200|892494905|925906017|1714434614|1647599921|1633759281|1647390772|1681209186|905971763|825505890|-194956495|224|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597452848|1701602675|1647211619|1818521205|-1574645147|1660952653|1664508729|962803252|1700933730|943207731|942814821|1714578277|962737721|140587365|1681208576|876163129|3096934|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1802723127|829189225|1853186606|1214606436|540647112|862008064|959460150|862138416|811938917|1684420916|1684223026|1664495669|926508594|889194544|1647535714|-181389723|59|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597452848|1818848115|1647194732|1818521205|-650865051|855646276|1631085922|909468208|909652785|1634087473|875837028|943206966|1681471073|137389113|1684288768|825647414|3685729|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1869897527|828924789|1853186606|-278565788|539756079|942826752|1701143860|842020663|808870242|859268409|1664169317|828727863|1630942771|872417332|946222392|-1687985868|265|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597452848|1668640628|1647194728|1818521205|-1256909979|838869185|879114595|828519986|811874616,4073096303,f8190000571a00005c1a0000601a0000821a0000b11a0000b81a0000d91a0000
483,assets_game_rawassets_sound_hero_hero_027_touch3.bundle,assets_game_rawassets_sound_hero_hero_027_touch3.bundle,13aa2079f0a6260f0e0d5b58d72fdc83,79e66d4f,37470,False,,0|1935736888|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597452848|1952672118|779711087|1684960610|-1538759316|2134734|808596322|925917490|945959011|862086453|842097719|875836473|878983524|1698247986|1714552840|1714972006|1223046194|0|65536|922746880|1936941312|1601401957|1701667175|2002874975|1702064993|1935635316|1684960623|1919248479|1701338991|811560818|1650407474|1819571297|1969368677|1701602414|1339856441|842137632|1697657956|892822113|942957106|1681482293|892482101|912668724|859125816|537444|1647338849|929456952|17247|0|1|1627403520|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|942813279|1767990879|1969368684|1701602414|-1819448387|1664286752|1684301107|1633956409|862348596|959997489|1647534436|809067063|912405555|537441|859123813|912404531|19216|0|1|1627404288|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|942813279|1667592799|1953068402|1853186606|-1234867100|545634133|929314304|1700935216|842032176|959931237|808727344|895693669|912601443|842281784|1660946489|1664169061|-784846542|129|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597518384|1701602675|1647211619|1818521205|735887205|1644175462|1631150947|962814257|1647915065|946234210|862139188|1664509539|1630953783|137586278|1631006720|1630942561|2810928|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1802723128|829189225|1853186606|862284900|548926823|878982656|878917937|842621234|1647523376|859060326|909719091|1701132390|959524916|822085729|808674657|-563858332|66|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597518384|1818848115|1647194732|1818521205|-932510107|905978007|1647863094|1664705073|808804916|879113779|876164409|909587768|1701078581|137572453|1681089024|1714500663|2867301|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1869897528|828924789|1853186606|728067172|542926220|862205184|943010869|845296229|1650603622|1650876726|858862182|828727604|929313843|872417381|895837537|-1067097293|116|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597518384|1668640628|1647194728|1818521205|1731686245|855646358|943011888|929259825|1701144115,2313724508,f8190000571a00005c1a0000601a0000821a0000b11a0000b81a0000d91a0000
484,assets_game_rawassets_sound_hero_hero_028_touch3.bundle,assets_game_rawassets_sound_hero_hero_028_touch3.bundle,aba90a2515feb32fbfdd83de5260ba16,527211db,25900,False,,0|1935736888|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597518384|1952672118|779711087|1684960610|-1340840596|2155238|1650603574|959854179|892743782|859124577|959460962|825439842|945906276|929249584|909443080|859267640|634729778|0|65536|922746880|1936941312|1601401957|1701667175|2002874975|1702064993|1935635316|1684960623|1919248479|1701338991|811560818|1650407730|1819571297|1969368677|1701602414|1543434457|1667629088|862075193|1664574259|892363617|895771957|828465505|879124789|1630942053|550498|1697867362|962946657|14070|0|1|1627403520|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|959590495|1767990879|1969368684|1701602414|-1448213828|878837792|1698181686|1697920305|1684418918|808674097|862008369|1647338294|1715023972|537653|842217520|1698115897|13115|0|1|1627404288|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|959590495|1667592799|1953068402|1853186606|-228234140|548200228|808740096|1647338291|811753785|895903026|943272246|1630810936|962802489|909665842|922749029|1647797047|-1338625224|133|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597583920|1701602675|1647211619|1818521205|-351334811|905977986|895563617|1630875747|878785381|1650549044|828455266|1681273654|959854905|140666420|1714775552|875783269|3043128|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1802723129|829189225|1853186606|-815436700|540062775|909402368|1681285936|909140530|1717658934|812016695|808805687|1634023733|943022640|905971763|929326128|87634740|67|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597583920|1818848115|1647194732|1818521205|-993642139|872423580|946169137|926103091|962672226|858796600|809002548|909457508|876098610|137441840|862140416|1698182242|4131428|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|842030959|1869897529|828924789|1853186606|1919249508|539791266|859058688|942826038|1714435381|828782947|1717778736|912417126|811939682|909455459|1694500912|1630875705|-147233488|140|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597583920|1668640628|1647194728|1818521205|2041423205|822091975|1697997410|962671921|926048821,409402090,f8190000571a00005c1a0000601a0000821a0000b11a0000b81a0000d91a0000
485,assets_game_rawassets_sound_hero_hero_029_touch3.bundle,assets_game_rawassets_sound_hero_hero_029_touch3.bundle,a4fcc95ac06e01a37e51ffef1e3074ac,57f4951f,42080,False,,0|1935736888|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597583920|1952672118|779711087|1684960610|-271686292|2145233|859386213|1650733921|1714578741|959537460|959604066|1714763824|808476980|1667641958|909508616|858928178|841376310|0|65536|922746880|1936941312|1601401957|1701667175|2002874975|1702064993|1935635316|1684960623|1919248479|1701338991|811560818|1650405427|1819571297|1969368677|1701602414|-2073291273|811860000|1714643553|895562041|1697800496|1697855329|875901748|825647664|1650811749|550456|1701012530|842019683|10261|0|1|1627403520|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|808661087|1767990879|1969368684|1701602414|-245380276|926285856|828466531|892875109|878982713|1701197411|1698117987|1630615092|959669090|550502|1697789753|859385913|12994|0|1|1627404288|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|808661087|1667592799|1953068402|1853186606|-1687851932|552796723|1631085568|1701195831|1717723955|1630692146|909521249|1700868405|946092133|875574625|1694500962|1634088546|-1003015325|166|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1596994352|1701602675|1647211619|1818521205|-1985408667|838869073|845440309|1714447717|959656290|1697723235|929194296|1684353336|942892645|137716528|962749952|1664562484|2578789|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|858808175|1802723120|829189225|1853186606|1667591268|542781208|912417792|859058743|808727141|859387444|926049635|1684092464|1700999267|845243705|1694500921|929445477|694444642|53|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1596994352|1818848115|1647194732|1818521205|-1971931035|822091776|892418148|1667326519|1630692913|825844065|1714499633|909521763|808924513|137771363|1664168192|828584500|3115365|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|858808175|1869897520|828924789|1853186606|2053467236|543693161|859320576|1681338936|1647653938|1717657912|1650603363|909586992|862205747|959931697|1660946531|1647457381|375677283|167|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1596994352|1668640628|1647194728|1818521205|-1118672283|1644175417|845571172|909390135|942761521,2676050924,f8190000571a00005c1a0000601a0000821a0000b11a0000b81a0000d91a0000
486,assets_game_rawassets_sound_hero_hero_030_touch3.bundle,assets_game_rawassets_sound_hero_hero_030_touch3.bundle,8d9a1763791e4a3d64c3d3bbf718a84a,6084e069,49104,False,,0|1935736888|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1596994352|1952672118|779711087|1684960610|1686857068|2116249|909719092|925906230|959472995|1700935728|1700868656|946037602|1650865974|946102835|1715011592|878862903|920662369|0|65536|922746880|1936941312|1601401957|1701667175|2002874975|1702064993|1935635316|1684960623|1919248479|1701338991|811560818|1650405683|1819571297|1969368677|1701602414|1580989676|1680998432|929456441|808530021|862335280|808924473|960049464|1684223797|875706721|538465|1633838434|925972326|19700|0|1|1627403520|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|825438303|1767990879|1969368684|1701602414|-1194808146|909115424|1633890609|825582387|1681088818|825779256|1697735011|962815283|926167088|537702|909469025|1681024563|12852|0|1|1627404288|1952805747|1634164595|1918854509|1935767393|1937007987|1970238303|1751082094|1601139301|1869768040|825438303|1667592799|1953068402|1853186606|-580555676|547796916|1630953728|1680892773|1681405797|1697658469|962684467|859321907|909456180|959996465|805308471|845242978|-228183711|126|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597059888|1701602675|1647211619|1818521205|870840933|956309578|909533796|962736439|828453939|912666929|1630679097|892560741|842490678|137572914|946089984|1717645877|4454966|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|858808175|1802723121|829189225|1853186606|795176036|543173742|845558272|1680957796|1714829666|811874360|825320246|942815032|808608613|842545462|1694500917|926103089|926495794|23|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597059888|1818848115|1647194732|1818521205|320269157|956309589|1700868913|926495542|1684355379|942749795|1664168242|1681339953|1630615860|140718947|862021120|962671673|4531252|0|256|3604480|1702064993|1734308724|1600482657|1635213682|1952805747|1869832051|1600417397|1869768040|1919248479|858808175|1869897521|828924789|1853186606|-1184535452|549669457|878916096|811675958|859191137|1714500152|1664246116|1647850086|1714761782|1698248547|939526196|909337401|271594038|155|16777216|0|1935736887|1937007987|1835099999|1634885477|1936941431|1601401957|1853190003|1701338980|1751084914|1601139301|1597059888|1668640628|1647194728|1818521205|1852180325|1644175380|1664366644|811678050|808805687,4173956828,f8190000571a00005c1a0000601a0000821a0000b11a0000b81a0000d91a0000
