id,address,assetPath,bundleID,bundleName,hashFileName,fileSize,physicalPath,physicalExists,physicalSizeMatches,dependBundleIDs
4241,Assets/Game/RawAssets/Spine/Hero/hero_003_s01/hero_003_s01_fg_Material.mat,,4105,assets_game_rawassets_spine_hero_hero_003_s01.bundle,f36b1d4d8d9bfd5b5a5f6dcfb8b7d87c.bundle,6052361,files\yoo\Default\BundleFiles\f3\f36b1d4d8d9bfd5b5a5f6dcfb8b7d87c\__data,True,True,
4242,Assets/Game/RawAssets/Spine/Hero/hero_003_s01/hero_003_s01_fg_SkeletonData.asset,,4105,assets_game_rawassets_spine_hero_hero_003_s01.bundle,f36b1d4d8d9bfd5b5a5f6dcfb8b7d87c.bundle,6052361,files\yoo\Default\BundleFiles\f3\f36b1d4d8d9bfd5b5a5f6dcfb8b7d87c\__data,True,True,
4243,Assets/Game/RawAssets/Spine/Hero/hero_003_s01/hero_003_s01_Material.mat,,4105,assets_game_rawassets_spine_hero_hero_003_s01.bundle,f36b1d4d8d9bfd5b5a5f6dcfb8b7d87c.bundle,6052361,files\yoo\Default\BundleFiles\f3\f36b1d4d8d9bfd5b5a5f6dcfb8b7d87c\__data,True,True,
4244,Assets/Game/RawAssets/Spine/Hero/hero_003_s01/hero_003_s01_Material-Additive.mat,,4105,assets_game_rawassets_spine_hero_hero_003_s01.bundle,f36b1d4d8d9bfd5b5a5f6dcfb8b7d87c.bundle,6052361,files\yoo\Default\BundleFiles\f3\f36b1d4d8d9bfd5b5a5f6dcfb8b7d87c\__data,True,True,
4245,Assets/Game/RawAssets/Spine/Hero/hero_003_s01/hero_003_s01_SkeletonData.asset,,4105,assets_game_rawassets_spine_hero_hero_003_s01.bundle,f36b1d4d8d9bfd5b5a5f6dcfb8b7d87c.bundle,6052361,files\yoo\Default\BundleFiles\f3\f36b1d4d8d9bfd5b5a5f6dcfb8b7d87c\__data,True,True,
4246,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h.atlas.txt,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4247,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h.png,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4248,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h.skel.bytes,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4249,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_Atlas.asset,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4250,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_bg.atlas.txt,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4251,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_bg.png,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4252,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_bg.skel.bytes,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4253,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_bg_Atlas.asset,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4254,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_bg_Material.mat,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4255,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_bg_Material-Additive.mat,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4256,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_bg_SkeletonData.asset,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4257,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_fg.atlas.txt,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4258,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_fg.png,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4259,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_fg.skel.bytes,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4260,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_fg_Atlas.asset,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4261,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_fg_Material.mat,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4262,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_fg_SkeletonData.asset,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4263,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_Material.mat,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4264,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_Material-Additive.mat,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4265,Assets/Game/RawAssets/Spine/Hero/hero_003_s01h/hero_003_s01h_SkeletonData.asset,,4106,assets_game_rawassets_spine_hero_hero_003_s01h.bundle,abbd8135d99dac22a7746a530526c623.bundle,1695503,files\yoo\Default\BundleFiles\ab\abbd8135d99dac22a7746a530526c623\__data,True,True,
4266,Assets/Game/RawAssets/Spine/Hero/hero_003_s02/hero_003_s02.atlas.txt,,4107,assets_game_rawassets_spine_hero_hero_003_s02.bundle,c5daee45b1e504d1c2730d7d9ab4c9f8.bundle,5595767,files\yoo\Default\BundleFiles\c5\c5daee45b1e504d1c2730d7d9ab4c9f8\__data,True,True,
4267,Assets/Game/RawAssets/Spine/Hero/hero_003_s02/hero_003_s02.png,,4107,assets_game_rawassets_spine_hero_hero_003_s02.bundle,c5daee45b1e504d1c2730d7d9ab4c9f8.bundle,5595767,files\yoo\Default\BundleFiles\c5\c5daee45b1e504d1c2730d7d9ab4c9f8\__data,True,True,
4268,Assets/Game/RawAssets/Spine/Hero/hero_003_s02/hero_003_s02.skel.bytes,,4107,assets_game_rawassets_spine_hero_hero_003_s02.bundle,c5daee45b1e504d1c2730d7d9ab4c9f8.bundle,5595767,files\yoo\Default\BundleFiles\c5\c5daee45b1e504d1c2730d7d9ab4c9f8\__data,True,True,
4269,Assets/Game/RawAssets/Spine/Hero/hero_003_s02/hero_003_s02_Atlas.asset,,4107,assets_game_rawassets_spine_hero_hero_003_s02.bundle,c5daee45b1e504d1c2730d7d9ab4c9f8.bundle,5595767,files\yoo\Default\BundleFiles\c5\c5daee45b1e504d1c2730d7d9ab4c9f8\__data,True,True,
4270,Assets/Game/RawAssets/Spine/Hero/hero_003_s02/hero_003_s02_Material.mat,,4107,assets_game_rawassets_spine_hero_hero_003_s02.bundle,c5daee45b1e504d1c2730d7d9ab4c9f8.bundle,5595767,files\yoo\Default\BundleFiles\c5\c5daee45b1e504d1c2730d7d9ab4c9f8\__data,True,True,
4271,Assets/Game/RawAssets/Spine/Hero/hero_003_s02/hero_003_s02_silhouette.atlas.txt,,4107,assets_game_rawassets_spine_hero_hero_003_s02.bundle,c5daee45b1e504d1c2730d7d9ab4c9f8.bundle,5595767,files\yoo\Default\BundleFiles\c5\c5daee45b1e504d1c2730d7d9ab4c9f8\__data,True,True,
4272,Assets/Game/RawAssets/Spine/Hero/hero_003_s02/hero_003_s02_silhouette.png,,4107,assets_game_rawassets_spine_hero_hero_003_s02.bundle,c5daee45b1e504d1c2730d7d9ab4c9f8.bundle,5595767,files\yoo\Default\BundleFiles\c5\c5daee45b1e504d1c2730d7d9ab4c9f8\__data,True,True,
4273,Assets/Game/RawAssets/Spine/Hero/hero_003_s02/hero_003_s02_silhouette.skel.bytes,,4107,assets_game_rawassets_spine_hero_hero_003_s02.bundle,c5daee45b1e504d1c2730d7d9ab4c9f8.bundle,5595767,files\yoo\Default\BundleFiles\c5\c5daee45b1e504d1c2730d7d9ab4c9f8\__data,True,True,
4274,Assets/Game/RawAssets/Spine/Hero/hero_003_s02/hero_003_s02_silhouette_Atlas.asset,,4107,assets_game_rawassets_spine_hero_hero_003_s02.bundle,c5daee45b1e504d1c2730d7d9ab4c9f8.bundle,5595767,files\yoo\Default\BundleFiles\c5\c5daee45b1e504d1c2730d7d9ab4c9f8\__data,True,True,
4275,Assets/Game/RawAssets/Spine/Hero/hero_003_s02/hero_003_s02_silhouette_Material.mat,,4107,assets_game_rawassets_spine_hero_hero_003_s02.bundle,c5daee45b1e504d1c2730d7d9ab4c9f8.bundle,5595767,files\yoo\Default\BundleFiles\c5\c5daee45b1e504d1c2730d7d9ab4c9f8\__data,True,True,
4276,Assets/Game/RawAssets/Spine/Hero/hero_003_s02/hero_003_s02_silhouette_SkeletonData.asset,,4107,assets_game_rawassets_spine_hero_hero_003_s02.bundle,c5daee45b1e504d1c2730d7d9ab4c9f8.bundle,5595767,files\yoo\Default\BundleFiles\c5\c5daee45b1e504d1c2730d7d9ab4c9f8\__data,True,True,
4277,Assets/Game/RawAssets/Spine/Hero/hero_003_s02/hero_003_s02_SkeletonData.asset,,4107,assets_game_rawassets_spine_hero_hero_003_s02.bundle,c5daee45b1e504d1c2730d7d9ab4c9f8.bundle,5595767,files\yoo\Default\BundleFiles\c5\c5daee45b1e504d1c2730d7d9ab4c9f8\__data,True,True,
4278,Assets/Game/RawAssets/Spine/Hero/hero_003D/hero_003D.atlas.txt,,4108,assets_game_rawassets_spine_hero_hero_003d.bundle,cdde1d71ee9bb2af0b7a2a9d161e6286.bundle,786827,files\yoo\Default\BundleFiles\cd\cdde1d71ee9bb2af0b7a2a9d161e6286\__data,True,True,
4279,Assets/Game/RawAssets/Spine/Hero/hero_003D/hero_003D.png,,4108,assets_game_rawassets_spine_hero_hero_003d.bundle,cdde1d71ee9bb2af0b7a2a9d161e6286.bundle,786827,files\yoo\Default\BundleFiles\cd\cdde1d71ee9bb2af0b7a2a9d161e6286\__data,True,True,
4280,Assets/Game/RawAssets/Spine/Hero/hero_003D/hero_003D.skel.bytes,,4108,assets_game_rawassets_spine_hero_hero_003d.bundle,cdde1d71ee9bb2af0b7a2a9d161e6286.bundle,786827,files\yoo\Default\BundleFiles\cd\cdde1d71ee9bb2af0b7a2a9d161e6286\__data,True,True,
4281,Assets/Game/RawAssets/Spine/Hero/hero_003D/hero_003D_Atlas.asset,,4108,assets_game_rawassets_spine_hero_hero_003d.bundle,cdde1d71ee9bb2af0b7a2a9d161e6286.bundle,786827,files\yoo\Default\BundleFiles\cd\cdde1d71ee9bb2af0b7a2a9d161e6286\__data,True,True,
4282,Assets/Game/RawAssets/Spine/Hero/hero_003D/hero_003D_Material.mat,,4108,assets_game_rawassets_spine_hero_hero_003d.bundle,cdde1d71ee9bb2af0b7a2a9d161e6286.bundle,786827,files\yoo\Default\BundleFiles\cd\cdde1d71ee9bb2af0b7a2a9d161e6286\__data,True,True,
4283,Assets/Game/RawAssets/Spine/Hero/hero_003D/hero_003D_Material-Additive.mat,,4108,assets_game_rawassets_spine_hero_hero_003d.bundle,cdde1d71ee9bb2af0b7a2a9d161e6286.bundle,786827,files\yoo\Default\BundleFiles\cd\cdde1d71ee9bb2af0b7a2a9d161e6286\__data,True,True,
4284,Assets/Game/RawAssets/Spine/Hero/hero_003D/hero_003D_SkeletonData.asset,,4108,assets_game_rawassets_spine_hero_hero_003d.bundle,cdde1d71ee9bb2af0b7a2a9d161e6286.bundle,786827,files\yoo\Default\BundleFiles\cd\cdde1d71ee9bb2af0b7a2a9d161e6286\__data,True,True,
4285,Assets/Game/RawAssets/Spine/Hero/hero_003Dh/hero_003Dh.atlas.txt,,4109,assets_game_rawassets_spine_hero_hero_003dh.bundle,b61d633c6f7beec5301d9f48ffb87909.bundle,827386,files\yoo\Default\UnpackBundleFiles\b6\b61d633c6f7beec5301d9f48ffb87909\__data,True,True,
4286,Assets/Game/RawAssets/Spine/Hero/hero_003Dh/hero_003Dh.png,,4109,assets_game_rawassets_spine_hero_hero_003dh.bundle,b61d633c6f7beec5301d9f48ffb87909.bundle,827386,files\yoo\Default\UnpackBundleFiles\b6\b61d633c6f7beec5301d9f48ffb87909\__data,True,True,
4287,Assets/Game/RawAssets/Spine/Hero/hero_003Dh/hero_003Dh.skel.bytes,,4109,assets_game_rawassets_spine_hero_hero_003dh.bundle,b61d633c6f7beec5301d9f48ffb87909.bundle,827386,files\yoo\Default\UnpackBundleFiles\b6\b61d633c6f7beec5301d9f48ffb87909\__data,True,True,
4288,Assets/Game/RawAssets/Spine/Hero/hero_003Dh/hero_003Dh_Atlas.asset,,4109,assets_game_rawassets_spine_hero_hero_003dh.bundle,b61d633c6f7beec5301d9f48ffb87909.bundle,827386,files\yoo\Default\UnpackBundleFiles\b6\b61d633c6f7beec5301d9f48ffb87909\__data,True,True,
4289,Assets/Game/RawAssets/Spine/Hero/hero_003Dh/hero_003Dh_Material.mat,,4109,assets_game_rawassets_spine_hero_hero_003dh.bundle,b61d633c6f7beec5301d9f48ffb87909.bundle,827386,files\yoo\Default\UnpackBundleFiles\b6\b61d633c6f7beec5301d9f48ffb87909\__data,True,True,
4290,Assets/Game/RawAssets/Spine/Hero/hero_003Dh/hero_003Dh_Material-Additive.mat,,4109,assets_game_rawassets_spine_hero_hero_003dh.bundle,b61d633c6f7beec5301d9f48ffb87909.bundle,827386,files\yoo\Default\UnpackBundleFiles\b6\b61d633c6f7beec5301d9f48ffb87909\__data,True,True,
4291,Assets/Game/RawAssets/Spine/Hero/hero_003Dh/hero_003Dh_SkeletonData.asset,,4109,assets_game_rawassets_spine_hero_hero_003dh.bundle,b61d633c6f7beec5301d9f48ffb87909.bundle,827386,files\yoo\Default\UnpackBundleFiles\b6\b61d633c6f7beec5301d9f48ffb87909\__data,True,True,
4292,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h.atlas.txt,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4293,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h.png,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4294,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h.skel.bytes,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4295,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h_Atlas.asset,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4296,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h_bg.atlas.txt,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4297,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h_bg.png,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4298,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h_bg.skel.bytes,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4299,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h_bg_Atlas.asset,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4300,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h_bg_Material.mat,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4301,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h_bg_SkeletonData.asset,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4302,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h_Material.mat,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4303,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h_Material-Additive.mat,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4304,Assets/Game/RawAssets/Spine/Hero/hero_003h/hero_003h_SkeletonData.asset,,4110,assets_game_rawassets_spine_hero_hero_003h.bundle,c95473b02719b18caad042d65631f9f4.bundle,1807097,files\yoo\Default\BundleFiles\c9\c95473b02719b18caad042d65631f9f4\__data,True,True,
4305,Assets/Game/RawAssets/Spine/Hero/hero_003r/hero_003r.atlas.txt,,4111,assets_game_rawassets_spine_hero_hero_003r.bundle,da79af703d04c3b2569596e23acc4ec3.bundle,1976460,,False,False,
4306,Assets/Game/RawAssets/Spine/Hero/hero_003r/hero_003r.png,,4111,assets_game_rawassets_spine_hero_hero_003r.bundle,da79af703d04c3b2569596e23acc4ec3.bundle,1976460,,False,False,
4307,Assets/Game/RawAssets/Spine/Hero/hero_003r/hero_003r.skel.bytes,,4111,assets_game_rawassets_spine_hero_hero_003r.bundle,da79af703d04c3b2569596e23acc4ec3.bundle,1976460,,False,False,
4308,Assets/Game/RawAssets/Spine/Hero/hero_003r/hero_003r_Atlas.asset,,4111,assets_game_rawassets_spine_hero_hero_003r.bundle,da79af703d04c3b2569596e23acc4ec3.bundle,1976460,,False,False,
4309,Assets/Game/RawAssets/Spine/Hero/hero_003r/hero_003r_Material.mat,,4111,assets_game_rawassets_spine_hero_hero_003r.bundle,da79af703d04c3b2569596e23acc4ec3.bundle,1976460,,False,False,
4310,Assets/Game/RawAssets/Spine/Hero/hero_003r/hero_003r_SkeletonData.asset,,4111,assets_game_rawassets_spine_hero_hero_003r.bundle,da79af703d04c3b2569596e23acc4ec3.bundle,1976460,,False,False,
4311,Assets/Game/RawAssets/Spine/Hero/hero_003r_s01/hero_003r_s01.atlas.txt,,4112,assets_game_rawassets_spine_hero_hero_003r_s01.bundle,615d61b298ae37c307b8fff244693542.bundle,2824393,,False,False,
4312,Assets/Game/RawAssets/Spine/Hero/hero_003r_s01/hero_003r_s01.png,,4112,assets_game_rawassets_spine_hero_hero_003r_s01.bundle,615d61b298ae37c307b8fff244693542.bundle,2824393,,False,False,
4313,Assets/Game/RawAssets/Spine/Hero/hero_003r_s01/hero_003r_s01.skel.bytes,,4112,assets_game_rawassets_spine_hero_hero_003r_s01.bundle,615d61b298ae37c307b8fff244693542.bundle,2824393,,False,False,
4314,Assets/Game/RawAssets/Spine/Hero/hero_003r_s01/hero_003r_s01_Atlas.asset,,4112,assets_game_rawassets_spine_hero_hero_003r_s01.bundle,615d61b298ae37c307b8fff244693542.bundle,2824393,,False,False,
4315,Assets/Game/RawAssets/Spine/Hero/hero_003r_s01/hero_003r_s01_Material.mat,,4112,assets_game_rawassets_spine_hero_hero_003r_s01.bundle,615d61b298ae37c307b8fff244693542.bundle,2824393,,False,False,
4316,Assets/Game/RawAssets/Spine/Hero/hero_003r_s01/hero_003r_s01_SkeletonData.asset,,4112,assets_game_rawassets_spine_hero_hero_003r_s01.bundle,615d61b298ae37c307b8fff244693542.bundle,2824393,,False,False,
4317,Assets/Game/RawAssets/Spine/Hero/hero_003r_s01h/hero_003r_s01h.atlas.txt,,4113,assets_game_rawassets_spine_hero_hero_003r_s01h.bundle,686ffe24ad26c49a038bba9edbfb0b2a.bundle,2826911,,False,False,
4318,Assets/Game/RawAssets/Spine/Hero/hero_003r_s01h/hero_003r_s01h.png,,4113,assets_game_rawassets_spine_hero_hero_003r_s01h.bundle,686ffe24ad26c49a038bba9edbfb0b2a.bundle,2826911,,False,False,
4319,Assets/Game/RawAssets/Spine/Hero/hero_003r_s01h/hero_003r_s01h.skel.bytes,,4113,assets_game_rawassets_spine_hero_hero_003r_s01h.bundle,686ffe24ad26c49a038bba9edbfb0b2a.bundle,2826911,,False,False,
4320,Assets/Game/RawAssets/Spine/Hero/hero_003r_s01h/hero_003r_s01h_Atlas.asset,,4113,assets_game_rawassets_spine_hero_hero_003r_s01h.bundle,686ffe24ad26c49a038bba9edbfb0b2a.bundle,2826911,,False,False,
4321,Assets/Game/RawAssets/Spine/Hero/hero_003r_s01h/hero_003r_s01h_Material.mat,,4113,assets_game_rawassets_spine_hero_hero_003r_s01h.bundle,686ffe24ad26c49a038bba9edbfb0b2a.bundle,2826911,,False,False,
4322,Assets/Game/RawAssets/Spine/Hero/hero_003r_s01h/hero_003r_s01h_SkeletonData.asset,,4113,assets_game_rawassets_spine_hero_hero_003r_s01h.bundle,686ffe24ad26c49a038bba9edbfb0b2a.bundle,2826911,,False,False,
4353,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005.atlas.txt,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4354,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005.png,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4355,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005.skel.bytes,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4356,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_Atlas.asset,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4357,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_bg.atlas.txt,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4358,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_bg.png,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4359,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_bg.skel.bytes,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4360,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_bg_Atlas.asset,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4361,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_bg_Material.mat,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4362,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_bg_SkeletonData.asset,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
4363,Assets/Game/RawAssets/Spine/Hero/hero_005/hero_005_fg.atlas.txt,,4117,assets_game_rawassets_spine_hero_hero_005.bundle,e142aefe30d7727b58a79e487c52e19b.bundle,1303658,files\yoo\Default\BundleFiles\e1\e142aefe30d7727b58a79e487c52e19b\__data,True,True,
