id,bundleName,fileName,hashFileName,fileHash,fileCRC,fileSize,physicalPath,physicalSize,physicalExists,physicalSizeMatches,dependBundleIDs
1981,assets_game_rawassets_prefabs_ui_common_itemgrid.bundle,assets_game_rawassets_prefabs_ui_common_itemgrid.bundle,c6ecced984112d887b031aaf1cbfbed1.bundle,c6ecced984112d887b031aaf1cbfbed1,6d538b2e,41930,resources\assets\yoo\Default\c6ecced984112d887b031aaf1cbfbed1.bundle,41930,True,True,7|5015|5500|5892|6010|6146|6616|6625|6626|6629|6630|6636|6637|6640|6641|6647|6648|6743|6748|6752|6786|6816|6833|6840|6873
1988,assets_game_rawassets_prefabs_ui_common_pnllefttop.bundle,assets_game_rawassets_prefabs_ui_common_pnllefttop.bundle,b24563bc1cedf93005e8e2d8c2778eed.bundle,b24563bc1cedf93005e8e2d8c2778eed,91605bc6,6033,resources\assets\yoo\Default\b24563bc1cedf93005e8e2d8c2778eed.bundle,6033,True,True,5500|6640|6873
1996,assets_game_rawassets_prefabs_ui_common_resourcebar.bundle,assets_game_rawassets_prefabs_ui_common_resourcebar.bundle,2b71267b775c39bc86faee75607192c4.bundle,2b71267b775c39bc86faee75607192c4,10798394,9613,resources\assets\yoo\Default\2b71267b775c39bc86faee75607192c4.bundle,9613,True,True,
1997,assets_game_rawassets_prefabs_ui_common_rewardgrid.bundle,assets_game_rawassets_prefabs_ui_common_rewardgrid.bundle,70a7db643fc8859f5f35754b2718513b.bundle,70a7db643fc8859f5f35754b2718513b,b22091c9,49241,resources\assets\yoo\Default\70a7db643fc8859f5f35754b2718513b.bundle,49241,True,True,7|5015|5500|5892|6010|6146|6616|6625|6626|6629|6630|6636|6637|6640|6641|6647|6648|6743|6748|6752|6786|6816|6833|6840|6873
2006,assets_game_rawassets_prefabs_ui_common_toggle.bundle,assets_game_rawassets_prefabs_ui_common_toggle.bundle,bf3a7535764292f0c123f3c9cbb9a897.bundle,bf3a7535764292f0c123f3c9cbb9a897,4bca759b,5298,resources\assets\yoo\Default\bf3a7535764292f0c123f3c9cbb9a897.bundle,5298,True,True,5500
2007,assets_game_rawassets_prefabs_ui_common_topbar.bundle,assets_game_rawassets_prefabs_ui_common_topbar.bundle,06e4c9977f98680cb99ff47108d249e5.bundle,06e4c9977f98680cb99ff47108d249e5,96b687c2,13483,resources\assets\yoo\Default\06e4c9977f98680cb99ff47108d249e5.bundle,13483,True,True,5500|6609|6640|6873
2008,assets_game_rawassets_prefabs_ui_common_topresgrid.bundle,assets_game_rawassets_prefabs_ui_common_topresgrid.bundle,b23b6d9847109cf0f7aa85ad748645e6.bundle,b23b6d9847109cf0f7aa85ad748645e6,e97fe733,6404,resources\assets\yoo\Default\b23b6d9847109cf0f7aa85ad748645e6.bundle,6404,True,True,5500|5984|6640|6873
2010,assets_game_rawassets_prefabs_ui_common_waitview.bundle,assets_game_rawassets_prefabs_ui_common_waitview.bundle,f499ec422a3d5a69abade64804ef0c19.bundle,f499ec422a3d5a69abade64804ef0c19,8a819548,3941,resources\assets\yoo\Default\f499ec422a3d5a69abade64804ef0c19.bundle,3941,True,True,5500
2062,assets_game_rawassets_prefabs_ui_expedition_expeditionmainview.bundle,assets_game_rawassets_prefabs_ui_expedition_expeditionmainview.bundle,8a5c9682df42110e77b870aaaee97b81.bundle,8a5c9682df42110e77b870aaaee97b81,d38e9814,45142,resources\assets\yoo\Default\8a5c9682df42110e77b870aaaee97b81.bundle,45142,True,True,7|5015|5622|5984|6010|6146|6609|6616|6625|6626|6629|6630|6636|6637|6640|6647|6648|6743|6748|6752|6786|6833|6840|6873
2079,assets_game_rawassets_prefabs_ui_gal_components_galdormitorypaneltopbtns.bundle,assets_game_rawassets_prefabs_ui_gal_components_galdormitorypaneltopbtns.bundle,2a874ed00da216228fb290ae4fd0fa41.bundle,2a874ed00da216228fb290ae4fd0fa41,ae9e490e,6288,resources\assets\yoo\Default\2a874ed00da216228fb290ae4fd0fa41.bundle,6288,True,True,5695
2132,assets_game_rawassets_prefabs_ui_gal_galspecialtouchview.bundle,assets_game_rawassets_prefabs_ui_gal_galspecialtouchview.bundle,c3143120fcff5fee497c40fe6e98537f.bundle,c3143120fcff5fee497c40fe6e98537f,bd694e02,9421,resources\assets\yoo\Default\c3143120fcff5fee497c40fe6e98537f.bundle,9421,True,True,5695|6822|6873
2137,assets_game_rawassets_prefabs_ui_gal_spinetouch_spinedrageffect01.bundle,assets_game_rawassets_prefabs_ui_gal_spinetouch_spinedrageffect01.bundle,6978e72a150ef211b3ce1307d460a9d5.bundle,6978e72a150ef211b3ce1307d460a9d5,62abef84,31767,resources\assets\yoo\Default\6978e72a150ef211b3ce1307d460a9d5.bundle,31767,True,True,7|5015|5695|6010|6146|6616|6625|6626|6629|6630|6636|6637|6647|6648|6743|6748|6752|6786|6833|6840|6873
2138,assets_game_rawassets_prefabs_ui_gal_spinetouch_teach_spinetouchteachpanel.bundle,assets_game_rawassets_prefabs_ui_gal_spinetouch_teach_spinetouchteachpanel.bundle,3d3dd9c2b5fbc97840d5b40b410d2834.bundle,3d3dd9c2b5fbc97840d5b40b410d2834,a6360299,6164,resources\assets\yoo\Default\3d3dd9c2b5fbc97840d5b40b410d2834.bundle,6164,True,True,7|6640|6873
2254,assets_game_rawassets_prefabs_ui_login_loadingview.bundle,assets_game_rawassets_prefabs_ui_login_loadingview.bundle,3eda611616b92cfdb2af7f8c183b1e50.bundle,3eda611616b92cfdb2af7f8c183b1e50,29aa859d,6988,resources\assets\yoo\Default\3eda611616b92cfdb2af7f8c183b1e50.bundle,6988,True,True,5296|5989|5990|5991|6640|6873
2255,assets_game_rawassets_prefabs_ui_login_loginview.bundle,assets_game_rawassets_prefabs_ui_login_loginview.bundle,7996b01a22fa6b87d3cf865ec438316b.bundle,7996b01a22fa6b87d3cf865ec438316b,c1185b38,17814,resources\assets\yoo\Default\7996b01a22fa6b87d3cf865ec438316b.bundle,17814,True,True,5298|5500|5992|5994|6640|6649|6816|6873
2256,assets_game_rawassets_prefabs_ui_login_servergrid.bundle,assets_game_rawassets_prefabs_ui_login_servergrid.bundle,264634db9b3787d9c8326b3db9e411fc.bundle,264634db9b3787d9c8326b3db9e411fc,11bc37c1,6877,resources\assets\yoo\Default\264634db9b3787d9c8326b3db9e411fc.bundle,6877,True,True,5992|6640|6873
2257,assets_game_rawassets_prefabs_ui_login_serverneargrid.bundle,assets_game_rawassets_prefabs_ui_login_serverneargrid.bundle,e6c8f095f5c40a21196201c57204c604.bundle,e6c8f095f5c40a21196201c57204c604,41cdee06,11842,resources\assets\yoo\Default\e6c8f095f5c40a21196201c57204c604.bundle,11842,True,True,5500|5891|5992|6640|6873
2258,assets_game_rawassets_prefabs_ui_login_serverselectview.bundle,assets_game_rawassets_prefabs_ui_login_serverselectview.bundle,ca11fba2d03eb0717dcac57dfdc47951.bundle,ca11fba2d03eb0717dcac57dfdc47951,e1160dda,15148,resources\assets\yoo\Default\ca11fba2d03eb0717dcac57dfdc47951.bundle,15148,True,True,5178|5500|5992|5993|6640|6873
2259,assets_game_rawassets_prefabs_ui_login_servertypegrid.bundle,assets_game_rawassets_prefabs_ui_login_servertypegrid.bundle,73cab27fc44f062a911f06b8c7c1be87.bundle,73cab27fc44f062a911f06b8c7c1be87,775dc641,6073,resources\assets\yoo\Default\73cab27fc44f062a911f06b8c7c1be87.bundle,6073,True,True,5992|6640|6873
2262,assets_game_rawassets_prefabs_ui_lotterydraw_lotterydrawfinishview.bundle,assets_game_rawassets_prefabs_ui_lotterydraw_lotterydrawfinishview.bundle,86c05702d8a8a6410d5a48ddc7449de4.bundle,86c05702d8a8a6410d5a48ddc7449de4,f49f0596,114728,resources\assets\yoo\Default\86c05702d8a8a6410d5a48ddc7449de4.bundle,114728,True,True,7|5015|5307|6010|6037|6146|6614|6616|6625|6626|6629|6630|6636|6637|6647|6648|6743|6748|6752|6786|6833|6840|6873
2267,assets_game_rawassets_prefabs_ui_lotterydraw_lotterydrawmainview.bundle,assets_game_rawassets_prefabs_ui_lotterydraw_lotterydrawmainview.bundle,1918525995d5a5ed05fce5506c55ca0d.bundle,1918525995d5a5ed05fce5506c55ca0d,6786e6ac,60657,resources\assets\yoo\Default\1918525995d5a5ed05fce5506c55ca0d.bundle,60657,True,True,4138|4158|4637|5273|5299|5342|5391|5500|5893|5902|5931|5997|6001|6002|6003|6609|6624|6625|6626|6629|6637|6640|6648|6748|6749|6786|6816|6822|6833|6873
2268,assets_game_rawassets_prefabs_ui_lotterydraw_lotterydrawnewstageview.bundle,assets_game_rawassets_prefabs_ui_lotterydraw_lotterydrawnewstageview.bundle,eb29a3f2afe63586af98537addc6cb12.bundle,eb29a3f2afe63586af98537addc6cb12,5179ebd6,40925,resources\assets\yoo\Default\eb29a3f2afe63586af98537addc6cb12.bundle,40925,True,True,4158|4637|5273|5342|5391|5902|5997|5998|5999|6002|6023|6024|6026|6027|6028|6029|6030|6609|6624|6625|6626|6629|6633|6634|6637|6638|6639|6648|6748|6749|6786|6833|6873
2281,assets_game_rawassets_prefabs_ui_mainui_limiticonview.bundle,assets_game_rawassets_prefabs_ui_mainui_limiticonview.bundle,6b8f874902e73eb622fb54a3d1ec03c3.bundle,6b8f874902e73eb622fb54a3d1ec03c3,21ec5dcc,7020,resources\assets\yoo\Default\6b8f874902e73eb622fb54a3d1ec03c3.bundle,7020,True,True,6040|6640|6816|6873
2282,assets_game_rawassets_prefabs_ui_mainui_maintestview.bundle,assets_game_rawassets_prefabs_ui_mainui_maintestview.bundle,1a38c1838a05a5bf38ba07b86622ba44.bundle,1a38c1838a05a5bf38ba07b86622ba44,c1afe69f,11830,resources\assets\yoo\Default\1a38c1838a05a5bf38ba07b86622ba44.bundle,11830,True,True,5174|5500|6640|6873
2289,assets_game_rawassets_prefabs_ui_mainui_mainuiview.bundle,assets_game_rawassets_prefabs_ui_mainui_mainuiview.bundle,550a7cadacd941b64b750257fc8891d0.bundle,550a7cadacd941b64b750257fc8891d0,c70cb57e,91116,resources\assets\yoo\Default\550a7cadacd941b64b750257fc8891d0.bundle,91116,True,True,7|2423|5015|5500|5893|5931|6010|6040|6042|6044|6146|6525|6609|6616|6625|6626|6629|6630|6636|6637|6640|6647|6648|6743|6748|6752|6786|6816|6822|6833|6840|6873
2290,assets_game_rawassets_prefabs_ui_mainui_mainuiview01.bundle,assets_game_rawassets_prefabs_ui_mainui_mainuiview01.bundle,42815d91331cd4a839928ff12f3909cd.bundle,42815d91331cd4a839928ff12f3909cd,92625fe8,9884,resources\assets\yoo\Default\42815d91331cd4a839928ff12f3909cd.bundle,9884,True,True,
2360,assets_game_rawassets_prefabs_ui_reddot_reddotbadgeicon.bundle,assets_game_rawassets_prefabs_ui_reddot_reddotbadgeicon.bundle,be61f05f132a70ad59dc049f0d99e19f.bundle,be61f05f132a70ad59dc049f0d99e19f,e1e5b8c3,3923,resources\assets\yoo\Default\be61f05f132a70ad59dc049f0d99e19f.bundle,3923,True,True,5500
2534,assets_game_rawassets_prefabs_ui_story_guidechangenameview.bundle,assets_game_rawassets_prefabs_ui_story_guidechangenameview.bundle,253ca671fa165333150a35f25f23f348.bundle,253ca671fa165333150a35f25f23f348,fe1b2f3f,8867,resources\assets\yoo\Default\253ca671fa165333150a35f25f23f348.bundle,8867,True,True,5407|5500|6454|6640|6873
2535,assets_game_rawassets_prefabs_ui_story_storyinsertcartridge.bundle,assets_game_rawassets_prefabs_ui_story_storyinsertcartridge.bundle,b67641bf7cae40974a31895522db3d2d.bundle,b67641bf7cae40974a31895522db3d2d,9f5e626f,13178,resources\assets\yoo\Default\b67641bf7cae40974a31895522db3d2d.bundle,13178,True,True,7|5015|5408|6010|6146|6454|6609|6616|6625|6626|6629|6630|6636|6637|6647|6648|6743|6748|6752|6786|6833|6840|6873
2536,assets_game_rawassets_prefabs_ui_story_storyroom.bundle,assets_game_rawassets_prefabs_ui_story_storyroom.bundle,054ead7b4aa8937e25d45c1e3159439a.bundle,054ead7b4aa8937e25d45c1e3159439a,37ffbd58,38757,resources\assets\yoo\Default\054ead7b4aa8937e25d45c1e3159439a.bundle,38757,True,True,7|5015|5409|6010|6146|6609|6616|6625|6626|6629|6630|6636|6637|6647|6648|6743|6748|6752|6786|6833|6840|6873
2579,assets_game_rawassets_prefabs_ui_update_silentupdateview.bundle,assets_game_rawassets_prefabs_ui_update_silentupdateview.bundle,4d0cd8653798641cbd83bf0db5a77439.bundle,4d0cd8653798641cbd83bf0db5a77439,b093ca3b,9088,resources\assets\yoo\Default\4d0cd8653798641cbd83bf0db5a77439.bundle,9088,True,True,5180|5500|6501|6640|6873
2599,assets_game_rawassets_prefabs_ui_userinfo_userlevelupdategrid.bundle,assets_game_rawassets_prefabs_ui_userinfo_userlevelupdategrid.bundle,babaf29517d1c18458cd4f61ca12f610.bundle,babaf29517d1c18458cd4f61ca12f610,95260165,5193,resources\assets\yoo\Default\babaf29517d1c18458cd4f61ca12f610.bundle,5193,True,True,5500|5893|6640|6873
2600,assets_game_rawassets_prefabs_ui_userinfo_userlevelupdateview.bundle,assets_game_rawassets_prefabs_ui_userinfo_userlevelupdateview.bundle,b7e6e47cd6fe406123963f3ba485a048.bundle,b7e6e47cd6fe406123963f3ba485a048,993e0c91,8825,resources\assets\yoo\Default\b7e6e47cd6fe406123963f3ba485a048.bundle,8825,True,True,5281|5893|5923|6640|6873
2609,assets_game_rawassets_prefabs_ui_wallpaper_wallpaperpanel.bundle,assets_game_rawassets_prefabs_ui_wallpaper_wallpaperpanel.bundle,9f4fdc8b20d79619a0befea1dd8f9870.bundle,9f4fdc8b20d79619a0befea1dd8f9870,8ff75207,16165,resources\assets\yoo\Default\9f4fdc8b20d79619a0befea1dd8f9870.bundle,16165,True,True,5893|5931|6525|6640|6822|6873
2636,assets_game_rawassets_scriptbytes.bundle,assets_game_rawassets_scriptbytes.bundle,82d640fc6bf946d4bac8d265200fa793.bundle,82d640fc6bf946d4bac8d265200fa793,6abaf89b,3165150,resources\assets\yoo\Default\82d640fc6bf946d4bac8d265200fa793.bundle,3165150,True,True,
2637,assets_game_rawassets_scriptbytes_patch.bundle,assets_game_rawassets_scriptbytes_patch.bundle,ec57b38f548d8b2c2f6222ee738c4983.bundle,ec57b38f548d8b2c2f6222ee738c4983,1a8c9128,2813729,resources\assets\yoo\Default\ec57b38f548d8b2c2f6222ee738c4983.bundle,2813729,True,True,
2871,assets_game_rawassets_sound_battle_hero_021q_attack.bundle,assets_game_rawassets_sound_battle_hero_021q_attack.bundle,aa2bd159cb7490e2646cd726c6f3c94a.bundle,aa2bd159cb7490e2646cd726c6f3c94a,934cf9ec,7174,resources\assets\yoo\Default\aa2bd159cb7490e2646cd726c6f3c94a.bundle,7174,True,True,
2872,assets_game_rawassets_sound_battle_hero_021q_attack1.bundle,assets_game_rawassets_sound_battle_hero_021q_attack1.bundle,6e20258459b16e6197453f36e53045e7.bundle,6e20258459b16e6197453f36e53045e7,abc883f7,7839,resources\assets\yoo\Default\6e20258459b16e6197453f36e53045e7.bundle,7839,True,True,
2873,assets_game_rawassets_sound_battle_hero_021q_skill_1.bundle,assets_game_rawassets_sound_battle_hero_021q_skill_1.bundle,c007354291d4fffea60ecfb19ba10a00.bundle,c007354291d4fffea60ecfb19ba10a00,fccb08be,26852,resources\assets\yoo\Default\c007354291d4fffea60ecfb19ba10a00.bundle,26852,True,True,
2874,assets_game_rawassets_sound_battle_hero_021q_skill_2.bundle,assets_game_rawassets_sound_battle_hero_021q_skill_2.bundle,0784ed21a39326344cb73ae0005aedb2.bundle,0784ed21a39326344cb73ae0005aedb2,926e9b5c,16220,resources\assets\yoo\Default\0784ed21a39326344cb73ae0005aedb2.bundle,16220,True,True,
2891,assets_game_rawassets_sound_battle_hero_026q_attack.bundle,assets_game_rawassets_sound_battle_hero_026q_attack.bundle,8677d06fb1c8736bb121dde21e2caba5.bundle,8677d06fb1c8736bb121dde21e2caba5,a9aac992,7246,resources\assets\yoo\Default\8677d06fb1c8736bb121dde21e2caba5.bundle,7246,True,True,
2892,assets_game_rawassets_sound_battle_hero_026q_attack1.bundle,assets_game_rawassets_sound_battle_hero_026q_attack1.bundle,41ede72e3300e18a1f0fcc04b78b59a3.bundle,41ede72e3300e18a1f0fcc04b78b59a3,7b73412a,7471,resources\assets\yoo\Default\41ede72e3300e18a1f0fcc04b78b59a3.bundle,7471,True,True,
2893,assets_game_rawassets_sound_battle_hero_026q_skill_1.bundle,assets_game_rawassets_sound_battle_hero_026q_skill_1.bundle,6bfbe9b2cf43d422505229a5f6818097.bundle,6bfbe9b2cf43d422505229a5f6818097,50137736,23395,resources\assets\yoo\Default\6bfbe9b2cf43d422505229a5f6818097.bundle,23395,True,True,
2894,assets_game_rawassets_sound_battle_hero_026q_skill_2.bundle,assets_game_rawassets_sound_battle_hero_026q_skill_2.bundle,a86bf2fd17ff3edccd91452b952f96c3.bundle,a86bf2fd17ff3edccd91452b952f96c3,245da6cf,12120,resources\assets\yoo\Default\a86bf2fd17ff3edccd91452b952f96c3.bundle,12120,True,True,
2929,assets_game_rawassets_sound_battle_hero_037q_attack.bundle,assets_game_rawassets_sound_battle_hero_037q_attack.bundle,60475b9f04cab36322036b8294e5cb3f.bundle,60475b9f04cab36322036b8294e5cb3f,078622d4,5564,resources\assets\yoo\Default\60475b9f04cab36322036b8294e5cb3f.bundle,5564,True,True,
2930,assets_game_rawassets_sound_battle_hero_037q_attack1.bundle,assets_game_rawassets_sound_battle_hero_037q_attack1.bundle,dde9b2eacf79a811dbdd380f909e961b.bundle,dde9b2eacf79a811dbdd380f909e961b,9d49c151,8682,resources\assets\yoo\Default\dde9b2eacf79a811dbdd380f909e961b.bundle,8682,True,True,
2931,assets_game_rawassets_sound_battle_hero_037q_skill_1.bundle,assets_game_rawassets_sound_battle_hero_037q_skill_1.bundle,c2303a557434ddec992c99827b138cf4.bundle,c2303a557434ddec992c99827b138cf4,99f896bb,11533,resources\assets\yoo\Default\c2303a557434ddec992c99827b138cf4.bundle,11533,True,True,
2932,assets_game_rawassets_sound_battle_hero_037q_skill_2.bundle,assets_game_rawassets_sound_battle_hero_037q_skill_2.bundle,544e7d8e2a3d15fdb4adffbd2ae625f8.bundle,544e7d8e2a3d15fdb4adffbd2ae625f8,362a28a5,9999,resources\assets\yoo\Default\544e7d8e2a3d15fdb4adffbd2ae625f8.bundle,9999,True,True,
3097,assets_game_rawassets_sound_battle_monster_021q_attack.bundle,assets_game_rawassets_sound_battle_monster_021q_attack.bundle,01b1a4170f59c29bf30802c54df63a5a.bundle,01b1a4170f59c29bf30802c54df63a5a,4b0f8385,8364,resources\assets\yoo\Default\01b1a4170f59c29bf30802c54df63a5a.bundle,8364,True,True,
3098,assets_game_rawassets_sound_battle_monster_021q_skill_1.bundle,assets_game_rawassets_sound_battle_monster_021q_skill_1.bundle,53ffe7294b9640d4ca4ecfec9009491a.bundle,53ffe7294b9640d4ca4ecfec9009491a,bee0dac9,17463,resources\assets\yoo\Default\53ffe7294b9640d4ca4ecfec9009491a.bundle,17463,True,True,
3099,assets_game_rawassets_sound_battle_monster_021q_skill_2.bundle,assets_game_rawassets_sound_battle_monster_021q_skill_2.bundle,89ddbd96f34e1dc8dfef679805354f88.bundle,89ddbd96f34e1dc8dfef679805354f88,d898882c,21787,resources\assets\yoo\Default\89ddbd96f34e1dc8dfef679805354f88.bundle,21787,True,True,
3119,assets_game_rawassets_sound_battle_slug_026q_skill1.bundle,assets_game_rawassets_sound_battle_slug_026q_skill1.bundle,6a016d5e45f23816e50fa9d3e211aff4.bundle,6a016d5e45f23816e50fa9d3e211aff4,25bbc832,9842,resources\assets\yoo\Default\6a016d5e45f23816e50fa9d3e211aff4.bundle,9842,True,True,
3122,assets_game_rawassets_sound_battle_slug_037q_skill1.bundle,assets_game_rawassets_sound_battle_slug_037q_skill1.bundle,6959caca3fe75c2420cd802a84f25437.bundle,6959caca3fe75c2420cd802a84f25437,5b5b30ab,8751,resources\assets\yoo\Default\6959caca3fe75c2420cd802a84f25437.bundle,8751,True,True,
3151,assets_game_rawassets_sound_bg_battle.bundle,assets_game_rawassets_sound_bg_battle.bundle,0a3a9d75103aba8a676be7d9d9dc7b47.bundle,0a3a9d75103aba8a676be7d9d9dc7b47,796d3182,364912,resources\assets\yoo\Default\0a3a9d75103aba8a676be7d9d9dc7b47.bundle,364912,True,True,
3153,assets_game_rawassets_sound_bg_bg_1.bundle,assets_game_rawassets_sound_bg_bg_1.bundle,d2f53cff45cec91f4b2f0c3573e99d27.bundle,d2f53cff45cec91f4b2f0c3573e99d27,ada7bf31,264169,resources\assets\yoo\Default\d2f53cff45cec91f4b2f0c3573e99d27.bundle,264169,True,True,
3177,assets_game_rawassets_sound_bg_gal_bg_room_3.bundle,assets_game_rawassets_sound_bg_gal_bg_room_3.bundle,e3dddb0cf7fcfb92134c0e82ed17ebee.bundle,e3dddb0cf7fcfb92134c0e82ed17ebee,4a344e92,483185,resources\assets\yoo\Default\e3dddb0cf7fcfb92134c0e82ed17ebee.bundle,483185,True,True,
3206,assets_game_rawassets_sound_bg_login.bundle,assets_game_rawassets_sound_bg_login.bundle,5d2692588a51c9822a4abc90e2cd265d.bundle,5d2692588a51c9822a4abc90e2cd265d,ff68c62a,728721,resources\assets\yoo\Default\5d2692588a51c9822a4abc90e2cd265d.bundle,728721,True,True,
3208,assets_game_rawassets_sound_bg_main.bundle,assets_game_rawassets_sound_bg_main.bundle,2d896bd453678fe4f0f2f70cd56e2647.bundle,2d896bd453678fe4f0f2f70cd56e2647,4148c2ae,676008,resources\assets\yoo\Default\2d896bd453678fe4f0f2f70cd56e2647.bundle,676008,True,True,
3219,assets_game_rawassets_sound_bg_monopoly1.bundle,assets_game_rawassets_sound_bg_monopoly1.bundle,53c68711b81020abc6db72653d5eb40f.bundle,53c68711b81020abc6db72653d5eb40f,f0813a31,681824,resources\assets\yoo\Default\53c68711b81020abc6db72653d5eb40f.bundle,681824,True,True,
3229,assets_game_rawassets_sound_effect_pop_open.bundle,assets_game_rawassets_sound_effect_pop_open.bundle,00f2b1d61a6984047b435d767777d109.bundle,00f2b1d61a6984047b435d767777d109,b55d076d,2581,resources\assets\yoo\Default\00f2b1d61a6984047b435d767777d109.bundle,2581,True,True,
3594,assets_game_rawassets_sound_hero_hero_037_skill1.bundle,assets_game_rawassets_sound_hero_hero_037_skill1.bundle,c51f42174b1e29c1021a4bd59873a0e8.bundle,c51f42174b1e29c1021a4bd59873a0e8,dd8f7743,11570,resources\assets\yoo\Default\c51f42174b1e29c1021a4bd59873a0e8.bundle,11570,True,True,
3599,assets_game_rawassets_sound_hero_hero_037_victory.bundle,assets_game_rawassets_sound_hero_hero_037_victory.bundle,8f1f5ac7c2f03a7421263b69653c5c9f.bundle,8f1f5ac7c2f03a7421263b69653c5c9f,c67f284e,13852,resources\assets\yoo\Default\8f1f5ac7c2f03a7421263b69653c5c9f.bundle,13852,True,True,
3880,assets_game_rawassets_sound_mixer_audiomixer.bundle,assets_game_rawassets_sound_mixer_audiomixer.bundle,af533811efde0c231481d332905c3345.bundle,af533811efde0c231481d332905c3345,047ce83f,2939,resources\assets\yoo\Default\af533811efde0c231481d332905c3345.bundle,2939,True,True,
3881,assets_game_rawassets_sound_plot_bg_1.bundle,assets_game_rawassets_sound_plot_bg_1.bundle,0e8d092b78d7a6bd7a140e77a29db41e.bundle,0e8d092b78d7a6bd7a140e77a29db41e,6b42e419,264174,resources\assets\yoo\Default\0e8d092b78d7a6bd7a140e77a29db41e.bundle,264174,True,True,
3882,assets_game_rawassets_sound_plot_bgm01.bundle,assets_game_rawassets_sound_plot_bgm01.bundle,8ab6b02b182e5e079bd9c18c1f9dfb06.bundle,8ab6b02b182e5e079bd9c18c1f9dfb06,4eb4eb7c,126031,resources\assets\yoo\Default\8ab6b02b182e5e079bd9c18c1f9dfb06.bundle,126031,True,True,
3949,assets_game_rawassets_sound_ui_ui_battle_victory.bundle,assets_game_rawassets_sound_ui_ui_battle_victory.bundle,25fccadd6bce750cab2781916ab2c03e.bundle,25fccadd6bce750cab2781916ab2c03e,31336917,9378,resources\assets\yoo\Default\25fccadd6bce750cab2781916ab2c03e.bundle,9378,True,True,
3952,assets_game_rawassets_sound_ui_ui_confirm.bundle,assets_game_rawassets_sound_ui_ui_confirm.bundle,d25606f024274e4d870bd8744645c6a7.bundle,d25606f024274e4d870bd8744645c6a7,b1562ddf,2580,resources\assets\yoo\Default\d25606f024274e4d870bd8744645c6a7.bundle,2580,True,True,
3954,assets_game_rawassets_sound_ui_ui_expedition.bundle,assets_game_rawassets_sound_ui_ui_expedition.bundle,f0775f2f8585c8051e587a32ab9af30f.bundle,f0775f2f8585c8051e587a32ab9af30f,2d028041,17876,resources\assets\yoo\Default\f0775f2f8585c8051e587a32ab9af30f.bundle,17876,True,True,
3967,assets_game_rawassets_spine_hero_hero_000.bundle,assets_game_rawassets_spine_hero_hero_000.bundle,c7fdce8dd8e9e2f53dcaaa210954d4cd.bundle,c7fdce8dd8e9e2f53dcaaa210954d4cd,2ce2671c,238663,resources\assets\yoo\Default\c7fdce8dd8e9e2f53dcaaa210954d4cd.bundle,238663,True,True,6873
3976,assets_game_rawassets_spine_hero_hero_003dh.bundle,assets_game_rawassets_spine_hero_hero_003dh.bundle,b61d633c6f7beec5301d9f48ffb87909.bundle,b61d633c6f7beec5301d9f48ffb87909,7b2f68dd,827386,resources\assets\yoo\Default\b61d633c6f7beec5301d9f48ffb87909.bundle,827386,True,True,6873
4037,assets_game_rawassets_spine_hero_hero_021h.bundle,assets_game_rawassets_spine_hero_hero_021h.bundle,d2a9c11bccdc82a28d04a0a9e0f9bfbb.bundle,d2a9c11bccdc82a28d04a0a9e0f9bfbb,9d02b4f8,392133,resources\assets\yoo\Default\d2a9c11bccdc82a28d04a0a9e0f9bfbb.bundle,392133,True,True,6873
4072,assets_game_rawassets_spine_hero_hero_037.bundle,assets_game_rawassets_spine_hero_hero_037.bundle,ed9ef197112360ff1817ab167293357b.bundle,ed9ef197112360ff1817ab167293357b,35fc47c9,467354,resources\assets\yoo\Default\ed9ef197112360ff1817ab167293357b.bundle,467354,True,True,6873
4075,assets_game_rawassets_spine_hero_hero_037_t01.bundle,assets_game_rawassets_spine_hero_hero_037_t01.bundle,3acf176471f9458049d0fc1cfc92de50.bundle,3acf176471f9458049d0fc1cfc92de50,2f073bd8,6801766,resources\assets\yoo\Default\3acf176471f9458049d0fc1cfc92de50.bundle,6801766,True,True,6873
4201,assets_game_rawassets_spine_heroq_hero_012q.bundle,assets_game_rawassets_spine_heroq_hero_012q.bundle,e6c5ac53ce4514c81bddb0d9e2a0edd4.bundle,e6c5ac53ce4514c81bddb0d9e2a0edd4,33b928a2,391413,resources\assets\yoo\Default\e6c5ac53ce4514c81bddb0d9e2a0edd4.bundle,391413,True,True,6873
4224,assets_game_rawassets_spine_heroq_hero_021q.bundle,assets_game_rawassets_spine_heroq_hero_021q.bundle,21e53c68ff1e1abc02e95ccb18bc09fe.bundle,21e53c68ff1e1abc02e95ccb18bc09fe,58ce6d2a,219344,resources\assets\yoo\Default\21e53c68ff1e1abc02e95ccb18bc09fe.bundle,219344,True,True,6873
4225,assets_game_rawassets_spine_heroq_hero_021q_hero_021q_shadow.bundle,assets_game_rawassets_spine_heroq_hero_021q_hero_021q_shadow.bundle,ba1281e0d50b660c5908eccf1fceb21b.bundle,ba1281e0d50b660c5908eccf1fceb21b,b75ea61a,152468,resources\assets\yoo\Default\ba1281e0d50b660c5908eccf1fceb21b.bundle,152468,True,True,6873
