id,address,assetPath,bundleID,bundleName,hashFileName,fileSize,physicalPath,physicalExists,physicalSizeMatches,dependBundleIDs
890,Assets/Game/RawAssets/Prefabs/3d/slug_082q_skill1_dandao.prefab,,845,assets_game_rawassets_prefabs_3d_slug_082q_skill1_dandao.bundle,db0d6f1edfe6718320961ec6ebd1e7e4.bundle,31281,files\yoo\Default\BundleFiles\db\db0d6f1edfe6718320961ec6ebd1e7e4\__data,True,True,
891,Assets/Game/RawAssets/Prefabs/3d/slug_082q_skill1_hit.prefab,,846,assets_game_rawassets_prefabs_3d_slug_082q_skill1_hit.bundle,8963b8bf569cef6e06beba0e0f4ce4c9.bundle,31609,files\yoo\Default\BundleFiles\89\8963b8bf569cef6e06beba0e0f4ce4c9\__data,True,True,
892,Assets/Game/RawAssets/Prefabs/3d/slug_084q_skill1.prefab,,847,assets_game_rawassets_prefabs_3d_slug_084q_skill1.bundle,90fc7057876e05f8c67d1058688e8d68.bundle,41221,files\yoo\Default\BundleFiles\90\90fc7057876e05f8c67d1058688e8d68\__data,True,True,
893,Assets/Game/RawAssets/Prefabs/3d/slug_088q_skill1.prefab,,848,assets_game_rawassets_prefabs_3d_slug_088q_skill1.bundle,18388304866267e2418c77311f7c40de.bundle,33265,files\yoo\Default\BundleFiles\18\18388304866267e2418c77311f7c40de\__data,True,True,
894,Assets/Game/RawAssets/Prefabs/3d/slug_090q_skill1.prefab,,849,assets_game_rawassets_prefabs_3d_slug_090q_skill1.bundle,8e1aa0b397d43cc2c6e230b99f38776d.bundle,34661,files\yoo\Default\BundleFiles\8e\8e1aa0b397d43cc2c6e230b99f38776d\__data,True,True,
895,Assets/Game/RawAssets/Prefabs/3d/slug_091q_skill1.prefab,,850,assets_game_rawassets_prefabs_3d_slug_091q_skill1.bundle,0cf292ac430857ae0f8cd541319167a1.bundle,38233,files\yoo\Default\BundleFiles\0c\0cf292ac430857ae0f8cd541319167a1\__data,True,True,
896,Assets/Game/RawAssets/Prefabs/3d/slug_092q_skill1_hit.prefab,,851,assets_game_rawassets_prefabs_3d_slug_092q_skill1_hit.bundle,088d7eaa14e6c5d403c246f6be52c47b.bundle,32839,files\yoo\Default\BundleFiles\08\088d7eaa14e6c5d403c246f6be52c47b\__data,True,True,
897,Assets/Game/RawAssets/Prefabs/3d/slug_092q_skill1_xuli.prefab,,852,assets_game_rawassets_prefabs_3d_slug_092q_skill1_xuli.bundle,6032f9715bc294657ac32b4bdeda0234.bundle,31680,files\yoo\Default\BundleFiles\60\6032f9715bc294657ac32b4bdeda0234\__data,True,True,
898,Assets/Game/RawAssets/Prefabs/3d/slug_093q_skill1.prefab,,853,assets_game_rawassets_prefabs_3d_slug_093q_skill1.bundle,f494c5acd5d5fe18b73471b0546f7da2.bundle,34170,files\yoo\Default\BundleFiles\f4\f494c5acd5d5fe18b73471b0546f7da2\__data,True,True,
899,Assets/Game/RawAssets/Prefabs/3d/slug_093q_skill1_hit.prefab,,854,assets_game_rawassets_prefabs_3d_slug_093q_skill1_hit.bundle,c98ea0172c71f28bfb41a13b288f440c.bundle,31534,files\yoo\Default\BundleFiles\c9\c98ea0172c71f28bfb41a13b288f440c\__data,True,True,
900,Assets/Game/RawAssets/Prefabs/3d/slug_093q_skill1_shifa.prefab,,855,assets_game_rawassets_prefabs_3d_slug_093q_skill1_shifa.bundle,cd90308becc9a8095586b332b650d1e5.bundle,33023,files\yoo\Default\BundleFiles\cd\cd90308becc9a8095586b332b650d1e5\__data,True,True,
901,Assets/Game/RawAssets/Prefabs/3d/slug_094q_skill1.prefab,,856,assets_game_rawassets_prefabs_3d_slug_094q_skill1.bundle,061e202c454cf3608004f6a1da09a5d5.bundle,33250,files\yoo\Default\BundleFiles\06\061e202c454cf3608004f6a1da09a5d5\__data,True,True,
902,Assets/Game/RawAssets/Prefabs/3d/slug_094q_skill1_hit.prefab,,857,assets_game_rawassets_prefabs_3d_slug_094q_skill1_hit.bundle,f1131645008964750e654532fb73f6fd.bundle,32164,files\yoo\Default\BundleFiles\f1\f1131645008964750e654532fb73f6fd\__data,True,True,
903,Assets/Game/RawAssets/Prefabs/3d/slug_094q_skill1_shifa.prefab,,858,assets_game_rawassets_prefabs_3d_slug_094q_skill1_shifa.bundle,b9c4d268ef1d7b663dc6c5b5b7a731e6.bundle,31772,files\yoo\Default\BundleFiles\b9\b9c4d268ef1d7b663dc6c5b5b7a731e6\__data,True,True,
904,Assets/Game/RawAssets/Prefabs/3d/slug_098q_skill1.prefab,,859,assets_game_rawassets_prefabs_3d_slug_098q_skill1.bundle,4e020fbb44a9e88e5860cd930f86cd0b.bundle,33624,files\yoo\Default\BundleFiles\4e\4e020fbb44a9e88e5860cd930f86cd0b\__data,True,True,
905,Assets/Game/RawAssets/Prefabs/3d/slug_098q_skill1_hit.prefab,,860,assets_game_rawassets_prefabs_3d_slug_098q_skill1_hit.bundle,1bbdd112df0580f0baa68ab05105e4b1.bundle,32129,files\yoo\Default\BundleFiles\1b\1bbdd112df0580f0baa68ab05105e4b1\__data,True,True,
906,Assets/Game/RawAssets/Prefabs/3d/slug_098q_skill1_shifa.prefab,,861,assets_game_rawassets_prefabs_3d_slug_098q_skill1_shifa.bundle,8b787cb3ce818b32d705229d06d326a4.bundle,32518,files\yoo\Default\BundleFiles\8b\8b787cb3ce818b32d705229d06d326a4\__data,True,True,
907,Assets/Game/RawAssets/Prefabs/3d/slug_100q_skill1.prefab,,862,assets_game_rawassets_prefabs_3d_slug_100q_skill1.bundle,288af87136fa799da5576d2ce0baf880.bundle,35358,files\yoo\Default\BundleFiles\28\288af87136fa799da5576d2ce0baf880\__data,True,True,
908,Assets/Game/RawAssets/Prefabs/3d/slug_100q_skill1_dandao.prefab,,863,assets_game_rawassets_prefabs_3d_slug_100q_skill1_dandao.bundle,61b9b8c7a9ff4281dcc965c22dd38e36.bundle,32916,files\yoo\Default\BundleFiles\61\61b9b8c7a9ff4281dcc965c22dd38e36\__data,True,True,
909,Assets/Game/RawAssets/Prefabs/3d/slug_100q_skill1_hit.prefab,,864,assets_game_rawassets_prefabs_3d_slug_100q_skill1_hit.bundle,bbd0cca132da096918bded357e0d2108.bundle,32599,files\yoo\Default\BundleFiles\bb\bbd0cca132da096918bded357e0d2108\__data,True,True,
910,Assets/Game/RawAssets/Prefabs/3d/slug_chuansong_01.prefab,,865,assets_game_rawassets_prefabs_3d_slug_chuansong_01.bundle,6393fe31eb4b6c8fdcf69a76ccb98934.bundle,31516,files\yoo\Default\UnpackBundleFiles\63\6393fe31eb4b6c8fdcf69a76ccb98934\__data,True,True,
911,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/Balloon.prefab,,866,assets_game_rawassets_prefabs_afkmap_prefabs_balloon.bundle,c638e08ece0199fd65566ea2655dabc8.bundle,8146,files\yoo\Default\BundleFiles\c6\c638e08ece0199fd65566ea2655dabc8\__data,True,True,
912,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/BattleTip.prefab,,867,assets_game_rawassets_prefabs_afkmap_prefabs_battletip.bundle,589f2e8b2f977dbe2394da686743778a.bundle,7218,files\yoo\Default\UnpackBundleFiles\58\589f2e8b2f977dbe2394da686743778a\__data,True,True,
913,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/Bdd1.prefab,,868,assets_game_rawassets_prefabs_afkmap_prefabs_bdd1.bundle,aff5dc9cab58bf451d9910004f1d4432.bundle,28357,files\yoo\Default\BundleFiles\af\aff5dc9cab58bf451d9910004f1d4432\__data,True,True,
914,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/Bdd2.prefab,,869,assets_game_rawassets_prefabs_afkmap_prefabs_bdd2.bundle,4519cd429e3d13b54f2ddce291c559d8.bundle,29089,files\yoo\Default\BundleFiles\45\4519cd429e3d13b54f2ddce291c559d8\__data,True,True,
915,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/Bullet.prefab,,870,assets_game_rawassets_prefabs_afkmap_prefabs_bullet.bundle,670d7091a50b5f0d9c2d6aae56e1c5d4.bundle,3635,files\yoo\Default\UnpackBundleFiles\67\670d7091a50b5f0d9c2d6aae56e1c5d4\__data,True,True,
916,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/DrapItem.prefab,,871,assets_game_rawassets_prefabs_afkmap_prefabs_drapitem.bundle,dfc43c1f3d76b38753aa4061763686c7.bundle,3671,files\yoo\Default\BundleFiles\df\dfc43c1f3d76b38753aa4061763686c7\__data,True,True,
917,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/fx_005_dandao_01.prefab,,872,assets_game_rawassets_prefabs_afkmap_prefabs_fx_005_dandao_01.bundle,8af20fa7d5784028263cc00360e37365.bundle,32126,files\yoo\Default\BundleFiles\8a\8af20fa7d5784028263cc00360e37365\__data,True,True,
918,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/fx_005_hit_01.prefab,,873,assets_game_rawassets_prefabs_afkmap_prefabs_fx_005_hit_01.bundle,b441404305b6f6d406ad04f1d8a6f7dd.bundle,30300,files\yoo\Default\BundleFiles\b4\b441404305b6f6d406ad04f1d8a6f7dd\__data,True,True,
919,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/fx_monster01_dandao_01.prefab,,874,assets_game_rawassets_prefabs_afkmap_prefabs_fx_monster01_dandao_01.bundle,204360b87e6c6a1684e54c75c4c739b8.bundle,32244,files\yoo\Default\BundleFiles\20\204360b87e6c6a1684e54c75c4c739b8\__data,True,True,
920,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/fx_monster01_hit_01.prefab,,875,assets_game_rawassets_prefabs_afkmap_prefabs_fx_monster01_hit_01.bundle,0df4e2ae1c09c6d32c16475ea781d16a.bundle,30678,files\yoo\Default\BundleFiles\0d\0df4e2ae1c09c6d32c16475ea781d16a\__data,True,True,
921,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/FxDead.prefab,,876,assets_game_rawassets_prefabs_afkmap_prefabs_fxdead.bundle,56b72da91364a69f1ec380ddb81de627.bundle,4912,files\yoo\Default\BundleFiles\56\56b72da91364a69f1ec380ddb81de627\__data,True,True,
922,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/Monster.prefab,,877,assets_game_rawassets_prefabs_afkmap_prefabs_monster.bundle,969326bd532c900d52572b829e81ba03.bundle,9659,files\yoo\Default\BundleFiles\96\969326bd532c900d52572b829e81ba03\__data,True,True,
923,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/MonsterFSM.prefab,,878,assets_game_rawassets_prefabs_afkmap_prefabs_monsterfsm.bundle,6067660e20a44d52066ed16555d715c5.bundle,28078,files\yoo\Default\UnpackBundleFiles\60\6067660e20a44d52066ed16555d715c5\__data,True,True,
924,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/Npc.prefab,,879,assets_game_rawassets_prefabs_afkmap_prefabs_npc.bundle,15ef50d554200d5573dee039220bb7cd.bundle,7603,files\yoo\Default\BundleFiles\15\15ef50d554200d5573dee039220bb7cd\__data,True,True,
925,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/Player.prefab,,880,assets_game_rawassets_prefabs_afkmap_prefabs_player.bundle,3367a7831f9e2c4a79f330d0ac539ddf.bundle,10396,files\yoo\Default\BundleFiles\33\3367a7831f9e2c4a79f330d0ac539ddf\__data,True,True,
926,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/PlayerCamera.prefab,,881,assets_game_rawassets_prefabs_afkmap_prefabs_playercamera.bundle,a76ab3c10594189fe2b88b8252d22dcd.bundle,3908,files\yoo\Default\UnpackBundleFiles\a7\a76ab3c10594189fe2b88b8252d22dcd\__data,True,True,
927,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/PlayerFightMember.prefab,,882,assets_game_rawassets_prefabs_afkmap_prefabs_playerfightmember.bundle,c9d3b8a8baa2aaf5b8908d31060886f8.bundle,5647,files\yoo\Default\BundleFiles\c9\c9d3b8a8baa2aaf5b8908d31060886f8\__data,True,True,
928,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/PlayerFindPath.prefab,,883,assets_game_rawassets_prefabs_afkmap_prefabs_playerfindpath.bundle,349b841e9a2e3567a8b2512c904b7f90.bundle,8262,files\yoo\Default\BundleFiles\34\349b841e9a2e3567a8b2512c904b7f90\__data,True,True,
929,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/PlayerFSM.prefab,,884,assets_game_rawassets_prefabs_afkmap_prefabs_playerfsm.bundle,193e83a4fe03f327e4d1684c6603846c.bundle,27900,files\yoo\Default\UnpackBundleFiles\19\193e83a4fe03f327e4d1684c6603846c\__data,True,True,
930,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/PlayerMember.prefab,,885,assets_game_rawassets_prefabs_afkmap_prefabs_playermember.bundle,4b8e269c02512d623b8d4580d3b13e34.bundle,8169,files\yoo\Default\BundleFiles\4b\4b8e269c02512d623b8d4580d3b13e34\__data,True,True,
931,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/PlayerMemberFSM.prefab,,886,assets_game_rawassets_prefabs_afkmap_prefabs_playermemberfsm.bundle,085c6b5e16eeae61bf63d4251c6d2327.bundle,27288,files\yoo\Default\BundleFiles\08\085c6b5e16eeae61bf63d4251c6d2327\__data,True,True,
932,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/PlayerTileMovement.prefab,,887,assets_game_rawassets_prefabs_afkmap_prefabs_playertilemovement.bundle,a7837906cfaf089ca0d7de5147fed9e2.bundle,8659,files\yoo\Default\BundleFiles\a7\a7837906cfaf089ca0d7de5147fed9e2\__data,True,True,
933,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/PlayerTouch.prefab,,888,assets_game_rawassets_prefabs_afkmap_prefabs_playertouch.bundle,0e64aa6792a39e56dec762a3a6fbbc5c.bundle,8572,files\yoo\Default\BundleFiles\0e\0e64aa6792a39e56dec762a3a6fbbc5c\__data,True,True,
934,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/Spine.prefab,,889,assets_game_rawassets_prefabs_afkmap_prefabs_spine.bundle,74a3335a482f9b2118064e13542da7d4.bundle,4479,files\yoo\Default\UnpackBundleFiles\74\74a3335a482f9b2118064e13542da7d4\__data,True,True,
935,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/Teleporter.prefab,,890,assets_game_rawassets_prefabs_afkmap_prefabs_teleporter.bundle,70d51e45f381f146b53c70e7491d7033.bundle,4685,files\yoo\Default\BundleFiles\70\70d51e45f381f146b53c70e7491d7033\__data,True,True,
936,Assets/Game/RawAssets/Prefabs/AFKMap/Prefabs/Tip_EnterVehicle.prefab,,891,assets_game_rawassets_prefabs_afkmap_prefabs_tip_entervehicle.bundle,1387f71810c430a1110684dcf9f012ff.bundle,3070,files\yoo\Default\BundleFiles\13\1387f71810c430a1110684dcf9f012ff\__data,True,True,
937,Assets/Game/RawAssets/Prefabs/Camera/camera_001_s1_skill.prefab,,892,assets_game_rawassets_prefabs_camera_camera_001_s1_skill.bundle,07a315d709bf0c537269c5117bd394e0.bundle,5457,files\yoo\Default\BundleFiles\07\07a315d709bf0c537269c5117bd394e0\__data,True,True,
938,Assets/Game/RawAssets/Prefabs/Camera/camera_001_s1_start.prefab,,893,assets_game_rawassets_prefabs_camera_camera_001_s1_start.bundle,70981ed9e6dbeda3474bdccfe8b01553.bundle,4557,files\yoo\Default\BundleFiles\70\70981ed9e6dbeda3474bdccfe8b01553\__data,True,True,
939,Assets/Game/RawAssets/Prefabs/Camera/camera_001_s2_skill.prefab,,894,assets_game_rawassets_prefabs_camera_camera_001_s2_skill.bundle,05e57b2fb33af9f8f28ad3898d3b31ff.bundle,5435,files\yoo\Default\BundleFiles\05\05e57b2fb33af9f8f28ad3898d3b31ff\__data,True,True,
940,Assets/Game/RawAssets/Prefabs/Camera/camera_001_s2_start.prefab,,895,assets_game_rawassets_prefabs_camera_camera_001_s2_start.bundle,f180c7922ae47491a1278a6377b0174d.bundle,4565,files\yoo\Default\BundleFiles\f1\f180c7922ae47491a1278a6377b0174d\__data,True,True,
941,Assets/Game/RawAssets/Prefabs/Camera/camera_017_s1_skill.prefab,,896,assets_game_rawassets_prefabs_camera_camera_017_s1_skill.bundle,6e72f4f505231a67e84aa59f3f6192fd.bundle,5445,files\yoo\Default\BundleFiles\6e\6e72f4f505231a67e84aa59f3f6192fd\__data,True,True,
942,Assets/Game/RawAssets/Prefabs/Camera/camera_017_s1_start.prefab,,897,assets_game_rawassets_prefabs_camera_camera_017_s1_start.bundle,c3282fed781480d408c86b7480bb8c84.bundle,4556,files\yoo\Default\BundleFiles\c3\c3282fed781480d408c86b7480bb8c84\__data,True,True,
943,Assets/Game/RawAssets/Prefabs/Camera/camera_017_s2_skill.prefab,,898,assets_game_rawassets_prefabs_camera_camera_017_s2_skill.bundle,9436eff4657a1a1db892aec800968682.bundle,6967,files\yoo\Default\BundleFiles\94\9436eff4657a1a1db892aec800968682\__data,True,True,
944,Assets/Game/RawAssets/Prefabs/Camera/camera_017_s2_start.prefab,,899,assets_game_rawassets_prefabs_camera_camera_017_s2_start.bundle,fd99a6ab4acd1cd23af763b39d55d166.bundle,4549,files\yoo\Default\BundleFiles\fd\fd99a6ab4acd1cd23af763b39d55d166\__data,True,True,
945,Assets/Game/RawAssets/Prefabs/Camera/camera_018_s1_skill.prefab,,900,assets_game_rawassets_prefabs_camera_camera_018_s1_skill.bundle,8f092f14ca14fc9fb7bb217d5ff1cab3.bundle,4387,files\yoo\Default\BundleFiles\8f\8f092f14ca14fc9fb7bb217d5ff1cab3\__data,True,True,
946,Assets/Game/RawAssets/Prefabs/Camera/camera_018_s1_start.prefab,,901,assets_game_rawassets_prefabs_camera_camera_018_s1_start.bundle,e1ad551bbd81c2e1cfd84ae41dcdc2df.bundle,4568,files\yoo\Default\BundleFiles\e1\e1ad551bbd81c2e1cfd84ae41dcdc2df\__data,True,True,
947,Assets/Game/RawAssets/Prefabs/Camera/camera_018_s2_skill.prefab,,902,assets_game_rawassets_prefabs_camera_camera_018_s2_skill.bundle,14bf7a514b7487804adc94d1c7e2c197.bundle,4410,files\yoo\Default\BundleFiles\14\14bf7a514b7487804adc94d1c7e2c197\__data,True,True,
948,Assets/Game/RawAssets/Prefabs/Camera/camera_018_s2_start.prefab,,903,assets_game_rawassets_prefabs_camera_camera_018_s2_start.bundle,64ede5fc7dd1f7fe6fbd16ea4a3dc47a.bundle,5026,files\yoo\Default\BundleFiles\64\64ede5fc7dd1f7fe6fbd16ea4a3dc47a\__data,True,True,
949,Assets/Game/RawAssets/Prefabs/Camera/camera_020_s1_skill.prefab,,904,assets_game_rawassets_prefabs_camera_camera_020_s1_skill.bundle,ed56b4ea8697c9e30514be385ec8fc30.bundle,6924,files\yoo\Default\BundleFiles\ed\ed56b4ea8697c9e30514be385ec8fc30\__data,True,True,
950,Assets/Game/RawAssets/Prefabs/Camera/camera_020_s1_start.prefab,,905,assets_game_rawassets_prefabs_camera_camera_020_s1_start.bundle,b8753275ca251ebc86ae8156b0b46bc3.bundle,4547,files\yoo\Default\BundleFiles\b8\b8753275ca251ebc86ae8156b0b46bc3\__data,True,True,
951,Assets/Game/RawAssets/Prefabs/Camera/camera_020_s2_skill.prefab,,906,assets_game_rawassets_prefabs_camera_camera_020_s2_skill.bundle,7c4f6bd1241de3574f3383ed5cff851b.bundle,6956,files\yoo\Default\BundleFiles\7c\7c4f6bd1241de3574f3383ed5cff851b\__data,True,True,
952,Assets/Game/RawAssets/Prefabs/Camera/camera_020_s2_start.prefab,,907,assets_game_rawassets_prefabs_camera_camera_020_s2_start.bundle,856cd8488315598816eeccd77ae0a8dc.bundle,4573,files\yoo\Default\BundleFiles\85\856cd8488315598816eeccd77ae0a8dc\__data,True,True,
953,Assets/Game/RawAssets/Prefabs/Camera/camera_024_s1_skill.prefab,,908,assets_game_rawassets_prefabs_camera_camera_024_s1_skill.bundle,bde7380915c1046263e5fad7b471041f.bundle,6945,files\yoo\Default\BundleFiles\bd\bde7380915c1046263e5fad7b471041f\__data,True,True,
954,Assets/Game/RawAssets/Prefabs/Camera/camera_024_s1_start.prefab,,909,assets_game_rawassets_prefabs_camera_camera_024_s1_start.bundle,b0de98b943bca0c180db82695ab048d1.bundle,4557,files\yoo\Default\BundleFiles\b0\b0de98b943bca0c180db82695ab048d1\__data,True,True,
955,Assets/Game/RawAssets/Prefabs/Camera/camera_024_s2_skill.prefab,,910,assets_game_rawassets_prefabs_camera_camera_024_s2_skill.bundle,f7f0a007bce8fd60071105bfd4fd6a06.bundle,6972,files\yoo\Default\BundleFiles\f7\f7f0a007bce8fd60071105bfd4fd6a06\__data,True,True,
956,Assets/Game/RawAssets/Prefabs/Camera/camera_024_s2_start.prefab,,911,assets_game_rawassets_prefabs_camera_camera_024_s2_start.bundle,4c7f2aecd9ca0e57cd4da58b07125ec4.bundle,4561,files\yoo\Default\BundleFiles\4c\4c7f2aecd9ca0e57cd4da58b07125ec4\__data,True,True,
957,Assets/Game/RawAssets/Prefabs/Camera/hero_001q_skill1cam_l.prefab,,912,assets_game_rawassets_prefabs_camera_hero_001q_skill1cam_l.bundle,d7ca8a4f6bad74b9831e12a7596fde7e.bundle,5319,files\yoo\Default\BundleFiles\d7\d7ca8a4f6bad74b9831e12a7596fde7e\__data,True,True,
958,Assets/Game/RawAssets/Prefabs/Camera/hero_001q_skill1cam_r.prefab,,913,assets_game_rawassets_prefabs_camera_hero_001q_skill1cam_r.bundle,4ac9a7ae1c703a9056889b44317f4d29.bundle,5309,files\yoo\Default\BundleFiles\4a\4ac9a7ae1c703a9056889b44317f4d29\__data,True,True,
959,Assets/Game/RawAssets/Prefabs/Camera/hero_001q_skill2cam_l1.prefab,,914,assets_game_rawassets_prefabs_camera_hero_001q_skill2cam_l1.bundle,1e97836df9b1787b286d2e1e80d0de3c.bundle,5299,files\yoo\Default\BundleFiles\1e\1e97836df9b1787b286d2e1e80d0de3c\__data,True,True,
960,Assets/Game/RawAssets/Prefabs/Camera/hero_001q_skill2cam_l2.prefab,,915,assets_game_rawassets_prefabs_camera_hero_001q_skill2cam_l2.bundle,2dab568e8a06deb04976471c9ed93565.bundle,5324,files\yoo\Default\BundleFiles\2d\2dab568e8a06deb04976471c9ed93565\__data,True,True,
961,Assets/Game/RawAssets/Prefabs/Camera/hero_001q_skill2cam_l3.prefab,,916,assets_game_rawassets_prefabs_camera_hero_001q_skill2cam_l3.bundle,83899932ed569ff59d3a944a58d0ab58.bundle,5286,files\yoo\Default\BundleFiles\83\83899932ed569ff59d3a944a58d0ab58\__data,True,True,
962,Assets/Game/RawAssets/Prefabs/Camera/hero_001q_skill2cam_l4.prefab,,917,assets_game_rawassets_prefabs_camera_hero_001q_skill2cam_l4.bundle,f010511888855f732bbaa469cda03052.bundle,5288,files\yoo\Default\BundleFiles\f0\f010511888855f732bbaa469cda03052\__data,True,True,
963,Assets/Game/RawAssets/Prefabs/Camera/hero_001q_skill2cam_l5.prefab,,918,assets_game_rawassets_prefabs_camera_hero_001q_skill2cam_l5.bundle,15dc521c5a7fd3bbbda090605b1677db.bundle,5299,files\yoo\Default\BundleFiles\15\15dc521c5a7fd3bbbda090605b1677db\__data,True,True,
964,Assets/Game/RawAssets/Prefabs/Camera/hero_001q_skill2cam_r1.prefab,,919,assets_game_rawassets_prefabs_camera_hero_001q_skill2cam_r1.bundle,27ad0a700366f2b2e82c682a1a1cd7bd.bundle,5323,files\yoo\Default\BundleFiles\27\27ad0a700366f2b2e82c682a1a1cd7bd\__data,True,True,
965,Assets/Game/RawAssets/Prefabs/Camera/hero_001q_skill2cam_r2.prefab,,920,assets_game_rawassets_prefabs_camera_hero_001q_skill2cam_r2.bundle,179552b311fe3994c37567a334ae7776.bundle,5313,files\yoo\Default\BundleFiles\17\179552b311fe3994c37567a334ae7776\__data,True,True,
966,Assets/Game/RawAssets/Prefabs/Camera/hero_001q_skill2cam_r3.prefab,,921,assets_game_rawassets_prefabs_camera_hero_001q_skill2cam_r3.bundle,4e9c938b2d827fe65d3dca889064c523.bundle,5263,files\yoo\Default\BundleFiles\4e\4e9c938b2d827fe65d3dca889064c523\__data,True,True,
967,Assets/Game/RawAssets/Prefabs/Camera/hero_001q_skill2cam_r4.prefab,,922,assets_game_rawassets_prefabs_camera_hero_001q_skill2cam_r4.bundle,6df19c805ecba3da736bf1e14964cbc2.bundle,5259,files\yoo\Default\BundleFiles\6d\6df19c805ecba3da736bf1e14964cbc2\__data,True,True,
968,Assets/Game/RawAssets/Prefabs/Camera/hero_001q_skill2cam_r5.prefab,,923,assets_game_rawassets_prefabs_camera_hero_001q_skill2cam_r5.bundle,bb354e91815a406591e394c5ff2ac139.bundle,5326,files\yoo\Default\BundleFiles\bb\bb354e91815a406591e394c5ff2ac139\__data,True,True,
969,Assets/Game/RawAssets/Prefabs/Camera/hero_002q_skill1cam_l.prefab,,924,assets_game_rawassets_prefabs_camera_hero_002q_skill1cam_l.bundle,c2e858686fa279056fd06067568b6f5e.bundle,5327,files\yoo\Default\BundleFiles\c2\c2e858686fa279056fd06067568b6f5e\__data,True,True,
970,Assets/Game/RawAssets/Prefabs/Camera/hero_002q_skill1cam_r.prefab,,925,assets_game_rawassets_prefabs_camera_hero_002q_skill1cam_r.bundle,a95042c8dea2dce8595b4adcf43ffc0b.bundle,5314,files\yoo\Default\BundleFiles\a9\a95042c8dea2dce8595b4adcf43ffc0b\__data,True,True,
971,Assets/Game/RawAssets/Prefabs/Camera/hero_002q_skill2cam_l1.prefab,,926,assets_game_rawassets_prefabs_camera_hero_002q_skill2cam_l1.bundle,f3686cfc5a584491bd658e642f7ecda6.bundle,5288,files\yoo\Default\BundleFiles\f3\f3686cfc5a584491bd658e642f7ecda6\__data,True,True,
972,Assets/Game/RawAssets/Prefabs/Camera/hero_002q_skill2cam_l2.prefab,,927,assets_game_rawassets_prefabs_camera_hero_002q_skill2cam_l2.bundle,5cddd17234601275ace01e22bf10e521.bundle,5312,files\yoo\Default\BundleFiles\5c\5cddd17234601275ace01e22bf10e521\__data,True,True,
973,Assets/Game/RawAssets/Prefabs/Camera/hero_002q_skill2cam_l3.prefab,,928,assets_game_rawassets_prefabs_camera_hero_002q_skill2cam_l3.bundle,c095d7d63266b8f1e9ac6c35474c1339.bundle,5308,files\yoo\Default\BundleFiles\c0\c095d7d63266b8f1e9ac6c35474c1339\__data,True,True,
974,Assets/Game/RawAssets/Prefabs/Camera/hero_002q_skill2cam_l4.prefab,,929,assets_game_rawassets_prefabs_camera_hero_002q_skill2cam_l4.bundle,c81e6e293b014f11d60b74dab8387e1b.bundle,5289,files\yoo\Default\BundleFiles\c8\c81e6e293b014f11d60b74dab8387e1b\__data,True,True,
975,Assets/Game/RawAssets/Prefabs/Camera/hero_002q_skill2cam_l5.prefab,,930,assets_game_rawassets_prefabs_camera_hero_002q_skill2cam_l5.bundle,2943c5230c8ec1135d6276c5e6be7456.bundle,5312,files\yoo\Default\BundleFiles\29\2943c5230c8ec1135d6276c5e6be7456\__data,True,True,
976,Assets/Game/RawAssets/Prefabs/Camera/hero_002q_skill2cam_r1.prefab,,931,assets_game_rawassets_prefabs_camera_hero_002q_skill2cam_r1.bundle,3ce8fbda187050020e84c04c55d98ecc.bundle,5304,files\yoo\Default\BundleFiles\3c\3ce8fbda187050020e84c04c55d98ecc\__data,True,True,
977,Assets/Game/RawAssets/Prefabs/Camera/hero_002q_skill2cam_r2.prefab,,932,assets_game_rawassets_prefabs_camera_hero_002q_skill2cam_r2.bundle,87fc10a9ceb68b8d55e9507caa6e015b.bundle,5328,files\yoo\Default\BundleFiles\87\87fc10a9ceb68b8d55e9507caa6e015b\__data,True,True,
